number,issue_rel,rel_time,rel_author,rel_comment,type
2560,ipython/ipython#2560,2012-11-08 23:58:44,takluyver,3,within
2560,ipython/ipython#2561,2012-11-09 01:05:33,takluyver,4,within
2522,ipython/ipython#1702,2013-01-09 17:11:15,priyanksh,7,within
2522,ipython/ipython#1702,2013-01-09 19:24:04,ellisonbg,9,within
2522,ipython/ipython#2360,2013-01-09 19:24:04,ellisonbg,9,within
2522,ipython/ipython#2522,2013-01-09 20:16:05,ellisonbg,11,within
2522,ipython/ipython#2768,2013-04-08 22:45:54,ellisonbg,14,within
2522,ipython/ipython#3166,2014-01-26 22:49:43,ellisonbg,15,within
2522,ipython/ipython#3166,2014-11-13 22:55:22,minrk,16,within
2520,ipython/ipython#2526,2012-10-26 21:30:47,minrk,1,within
2520,ipython/ipython#2526,2012-11-07 19:49:59,minrk,8,within
2520,ipython/ipython#2526,2013-07-04 00:25:07,minrk,10,within
2477,ipython/ipython#2165,2012-10-09 08:26:42,takluyver,0,within
2477,ipython/ipython#2478,2012-10-09 14:09:10,tkf,6,within
2477,ipython/ipython#2534,2013-01-20 01:07:57,minrk,10,within
2477,ipython/ipython#2534,2013-01-20 01:18:32,tkf,11,within
2477,ipython/ipython#2534,2013-01-20 02:08:08,minrk,12,within
2470,ipython/ipython#2206,2012-10-05 08:24:53,tkf,1,within
2470,ipython/ipython#2206,2012-10-05 08:54:47,Carreau,2,within
2470,ipython/ipython#2396,2012-10-05 08:54:47,Carreau,2,within
2466,ipython/ipython#2816,2013-01-19 22:02:46,minrk,1,within
2465,ipython/ipython#2465,2015-07-11 19:48:59,doda,11,within
2438,ipython/ipython#2422,2012-09-27 22:29:42,minrk,1,within
2434,ipython/ipython#1073,2012-09-27 10:40:20,takluyver,3,within
2431,ipython/ipython#3854,2013-07-31 09:08:52,takluyver,5,within
2419,ipython/ipython#2420,2012-12-30 12:30:08,mrshu,1,within
2390,ipython/ipython#2547,2012-11-04 09:08:12,stefanv,1,within
2380,matplotlib/matplotlib#1126,2012-09-04 18:25:31,mdboom,0,cross
2380,ipython/ipython#2294,2012-09-04 19:55:09,bfroehle,1,within
2380,ipython/ipython#2080,2012-09-04 19:55:09,bfroehle,1,within
2380,ipython/ipython#2294,2012-09-04 20:09:17,fperez,2,within
2380,ipython/ipython#2294,2012-09-21 19:40:01,fperez,4,within
2380,ipython/ipython#2294,2013-02-04 20:38:01,mdboom,5,within
2380,ipython/ipython#2294,2013-09-16 17:26:20,takluyver,8,within
2374,ipython/ipython#2377,2012-09-03 16:46:23,astrofrog,11,within
2374,ipython/ipython#2377,2012-09-18 20:24:29,bfroehle,15,within
2361,ipython/ipython#2364,2012-08-30 19:49:50,ikn,2,within
2315,ipython/ipython#2338,2012-08-28 06:10:53,jstenar,2,within
2303,ipython/ipython#2223,2012-08-14 16:56:42,juliantaylor,0,within
2303,ipython/ipython#2305,2012-08-14 20:58:19,minrk,3,within
2289,ipython/ipython#1381,2012-08-14 04:36:39,matthew-brett,2,within
2289,ipython/ipython#2325,2012-08-22 18:11:29,minrk,7,within
2289,ipython/ipython#2349,2012-09-06 03:02:32,fperez,8,within
2289,ipython/ipython#2289,2013-07-10 12:41:03,mattions,9,within
2279,ipython/ipython#1831,2012-08-10 08:36:05,fperez,0,within
2279,ipython/ipython#1814,2012-08-10 08:36:05,fperez,0,within
2279,ipython/ipython#1831,2012-08-10 08:37:34,fperez,1,within
2279,ipython/ipython#1831,2012-08-10 09:37:41,fperez,3,within
2279,ipython/ipython#1831,2012-09-26 16:12:30,bfroehle,9,within
2279,ipython/ipython#2432,2013-07-04 00:24:51,minrk,11,within
2273,ipython/ipython#558,2012-08-09 13:29:04,a6073758,0,within
2273,ipython/ipython#1491,2012-08-09 14:19:53,takluyver,1,within
2273,ipython/ipython#2015,2012-08-12 14:22:39,takluyver,2,within
2273,ipython/ipython#1258,2012-08-12 14:22:39,takluyver,2,within
2266,ipython/ipython#2280,2012-08-10 10:05:15,ikn,2,within
2266,ipython/ipython#2280,2012-08-10 20:22:05,fperez,3,within
2266,ipython/ipython#2880,2012-08-10 20:22:05,fperez,3,within
2252,ipython/ipython#2261,2012-08-06 00:13:53,takluyver,1,within
2243,ipython/ipython#2096,2012-08-12 20:45:07,bfroehle,2,within
2223,ipython/ipython#2221,2012-07-30 21:05:22,takluyver,0,within
2221,ipython/ipython#2044,2012-07-30 17:03:46,minrk,1,within
2220,ipython/ipython#2207,2012-07-30 02:52:04,bfroehle,0,within
2220,ipython/ipython#2500,2012-10-23 16:32:26,bfroehle,6,within
2208,ipython/ipython#1305,2012-07-27 16:13:42,klonuo,1,within
2197,ipython/ipython#1270,2012-07-25 00:52:47,klonuo,1,within
2194,ipython/ipython#2187,2012-07-23 20:54:12,minrk,0,within
2194,ipython/ipython#2194,2012-07-24 03:05:33,ellisonbg,2,within
2187,ipython/ipython#2194,2012-07-27 05:08:25,bfroehle,4,within
2151,ipython/ipython#2101,2012-07-17 10:54:04,Carreau,1,within
2151,ipython/ipython#2082,2012-07-17 11:38:33,pierre-haessig,2,within
2151,ipython/ipython#2082,2012-07-17 11:45:25,Carreau,3,within
2151,ipython/ipython#2101,2012-07-17 11:45:25,Carreau,3,within
2151,ipython/ipython#2101,2012-07-17 11:49:56,pierre-haessig,4,within
2146,ipython/ipython#663,2012-07-16 20:23:57,bfroehle,1,within
2108,ipython/ipython#2108,2012-07-08 01:15:34,asmeurer,7,within
2108,ipython/ipython#2110,2012-07-08 04:55:47,asmeurer,16,within
2085,ipython/ipython#2085,2012-07-05 00:14:49,fperez,3,within
2082,ipython/ipython#2101,2012-07-05 13:21:46,Carreau,6,within
2080,ipython/ipython#815,2012-07-11 21:30:43,bfroehle,8,within
2075,ipython/ipython#2076,2012-07-01 20:16:31,fperez,1,within
2057,ipython/ipython#1589,2012-06-30 17:31:46,minrk,17,within
2054,ipython/ipython#1538,2012-06-30 08:26:18,minrk,0,within
2039,ipython/ipython#2039,2012-06-25 21:33:36,wkerzendorf,3,within
2018,ipython/ipython#2017,2012-06-24 12:59:11,jdmarch,3,within
1984,ipython/ipython#1981,2012-06-18 19:23:33,tkf,1,within
1984,ipython/ipython#1945,2012-06-18 19:23:33,tkf,1,within
1984,ipython/ipython#1995,2012-06-20 20:50:09,minrk,17,within
1982,ipython/ipython#1988,2012-06-18 23:34:14,minrk,1,within
1963,ipython/ipython#1962,2012-06-14 21:44:16,minrk,6,within
1963,ipython/ipython#1962,2012-06-14 21:45:52,minrk,7,within
1924,ipython/ipython#1610,2012-06-12 08:51:19,takluyver,1,within
1924,ipython/ipython#1610,2012-06-12 13:28:22,minrk,2,within
1924,ipython/ipython#1610,2012-06-12 18:58:25,fperez,3,within
1924,ipython/ipython#1925,2012-06-13 07:05:41,fperez,5,within
1912,ipython/ipython#1911,2012-06-11 19:43:18,fperez,0,within
1908,ipython/ipython#1909,2012-06-11 18:45:01,jstenar,5,within
1904,ipython/ipython#1906,2012-06-11 07:02:51,minrk,1,within
1860,ipython/ipython#1851,2012-06-06 06:47:58,Carreau,3,within
1827,ipython/ipython#1780,2012-06-01 09:46:15,takluyver,0,within
1802,ipython/ipython#1807,2012-05-31 18:33:29,fperez,2,within
1799,ipython/ipython#1845,2012-06-04 20:01:04,fperez,7,within
1789,ipython/ipython#2447,2013-04-20 13:07:43,takluyver,6,within
1777,ipython/ipython#1792,2012-05-30 21:23:29,takluyver,4,within
1774,ipython/ipython#1776,2012-05-28 13:09:27,Carreau,1,within
1772,ipython/ipython#1696,2012-05-28 04:54:18,piti118,0,within
1772,ipython/ipython#1711,2012-05-28 08:44:56,Carreau,1,within
1772,ipython/ipython#1711,2012-06-01 17:06:06,minrk,2,within
1767,ipython/ipython#1732,2012-05-27 21:58:22,fperez,0,within
1767,ipython/ipython#1829,2012-06-01 12:53:06,Carreau,2,within
1738,ipython/ipython#1630,2012-05-15 05:24:30,minrk,0,within
1738,ipython/ipython#1630,2012-05-31 20:44:46,ellisonbg,1,within
1696,ipython/ipython#1698,2012-05-05 14:56:25,Carreau,3,within
1688,ipython/ipython#2043,2012-06-26 19:52:50,minrk,13,within
1688,ipython/ipython#2043,2012-06-26 21:29:23,fperez,14,within
1688,ipython/ipython#2043,2012-06-26 21:30:50,fperez,15,within
1688,ipython/ipython#1715,2012-06-27 10:18:02,jstenar,16,within
1688,ipython/ipython#1715,2012-09-06 13:05:23,jstenar,17,within
1683,ipython/ipython#1687,2012-05-02 22:09:17,minrk,1,within
1677,marijnh/CodeMirror2#519,2012-05-01 00:32:14,ivanov,7,cross
1667,ipython/ipython#1669,2012-04-28 17:27:36,minrk,1,within
1653,ipython/ipython#1656,2012-04-24 22:36:31,minrk,4,within
1647,ipython/ipython#1630,2012-04-24 04:45:21,minrk,1,within
1647,ipython/ipython#1630,2012-04-24 05:27:11,minrk,2,within
1635,ipython/ipython#1306,2012-04-19 21:57:49,minrk,0,within
1635,ipython/ipython#1913,2012-06-20 20:53:11,minrk,9,within
1632,ipython/ipython#1424,2012-04-19 17:41:13,jdmarch,0,within
1632,ipython/ipython#1709,2012-05-07 23:14:45,minrk,11,within
1632,ipython/ipython#1709,2012-05-08 15:37:20,jdmarch,12,within
1632,ipython/ipython#1632,2012-05-08 15:37:20,jdmarch,12,within
1632,ipython/ipython#1708,2012-05-08 18:19:49,jstenar,13,within
1632,ipython/ipython#1709,2012-05-09 17:53:29,minrk,14,within
1632,ipython/ipython#1632,2012-05-09 17:53:29,minrk,14,within
1632,ipython/ipython#1709,2012-05-09 18:13:41,jstenar,15,within
1632,ipython/ipython#1632,2012-05-09 18:13:41,jstenar,15,within
1632,ipython/ipython#1709,2012-05-10 21:21:00,minrk,16,within
1632,ipython/ipython#1632,2012-06-11 04:16:49,jdmarch,18,within
1632,ipython/ipython#1902,2012-06-11 04:16:49,jdmarch,18,within
1593,ipython/ipython#1593,2012-06-11 01:55:43,minrk,3,within
1593,ipython/ipython#1816,2012-06-11 01:59:51,takluyver,4,within
1591,ipython/ipython#4084,2013-08-21 17:58:20,takluyver,6,within
1578,ipython/ipython#3166,2014-01-26 21:52:40,ellisonbg,1,within
1577,ipython/ipython#1577,2012-05-21 20:04:02,ellisonbg,3,within
1577,ipython/ipython#1711,2012-05-21 20:04:02,ellisonbg,3,within
1577,ipython/ipython#1711,2012-05-31 14:44:55,invisibleroads,4,within
1577,ipython/ipython#1711,2012-06-01 07:34:04,Carreau,5,within
1574,ipython/ipython#1573,2012-04-14 00:38:42,fperez,1,within
1564,ipython/ipython#1565,2012-04-10 00:32:34,minrk,2,within
1561,ipython/ipython#1089,2012-04-09 18:48:24,jdmarch,0,within
1561,ipython/ipython#629,2012-04-09 18:48:24,jdmarch,0,within
1545,ipython/ipython#1480,2012-04-02 18:47:52,minrk,0,within
1542,ipython/ipython#1268,2012-03-31 23:24:02,ivanov,4,within
1542,ipython/ipython#1288,2012-03-31 23:24:02,ivanov,4,within
1542,ipython/ipython#1937,2012-06-13 03:51:26,minrk,6,within
1520,pydata/pandas#960,2012-03-23 17:42:48,dfarmer,0,cross
1520,ipython/ipython#1652,2012-04-24 00:06:17,minrk,17,within
1518,ipython/ipython#1519,2012-03-26 20:47:31,minrk,1,within
1507,ipython/ipython#1508,2012-03-16 22:42:52,minrk,1,within
1503,ipython/ipython#1503,2012-03-15 23:38:21,ellisonbg,1,within
1503,ipython/ipython#1503,2012-03-16 17:05:31,ellisonbg,4,within
1503,ipython/ipython#1373,2012-03-16 18:47:14,rrrsadowski,6,within
1503,ipython/ipython#1503,2012-03-16 19:50:03,ellisonbg,7,within
1503,ipython/ipython#1373,2012-03-16 19:50:03,ellisonbg,7,within
1503,ipython/ipython#1745,2012-05-17 02:57:28,certik,9,within
1503,ipython/ipython#1754,2012-05-17 04:19:00,fperez,10,within
1503,ipython/ipython#1745,2012-05-17 04:20:07,fperez,11,within
1503,ipython/ipython#1883,2012-06-08 05:41:04,mcelrath,26,within
1503,ipython/ipython#1883,2012-06-08 07:04:35,fperez,27,within
1503,ipython/ipython#1883,2012-06-11 02:16:08,fperez,29,within
1503,ipython/ipython#1503,2013-10-15 19:10:04,jtratner,35,within
1500,ipython/ipython#32,2012-04-25 17:55:01,bfroehle,2,within
1500,ipython/ipython#1457,2012-04-25 17:55:01,bfroehle,2,within
1500,ipython/ipython#1457,2012-04-25 18:03:53,minrk,3,within
1499,ipython/ipython#1502,2012-03-15 22:55:54,minrk,2,within
1487,ipython/ipython#1480,2012-03-10 14:24:01,takluyver,1,within
1487,ipython/ipython#1480,2012-04-15 00:33:15,fperez,2,within
1482,ipython/ipython#1483,2012-03-15 23:07:29,minrk,3,within
1461,ipython/ipython#883,2012-03-01 20:28:30,Carreau,0,within
1459,ipython/ipython#883,2012-03-01 16:19:40,Carreau,0,within
1459,ipython/ipython#883,2012-03-01 18:11:48,ellisonbg,1,within
1459,ipython/ipython#2352,2013-06-19 21:14:39,minrk,4,within
1456,ipython/ipython#53,2012-02-29 23:49:46,mwiebe,0,within
1442,ipython/ipython#1446,2012-03-01 22:28:40,takluyver,5,within
1439,ipython/ipython#1439,2012-02-26 16:17:10,ellisonbg,1,within
1439,ipython/ipython#1451,2012-02-28 22:52:00,minrk,4,within
1428,ipython/ipython#1302,2012-02-21 18:39:05,jstenar,0,within
1428,ipython/ipython#1328,2012-02-22 13:30:05,takluyver,2,within
1428,ipython/ipython#1328,2012-02-22 18:05:10,jstenar,3,within
1428,ipython/ipython#1428,2012-02-23 20:55:50,jstenar,8,within
1428,ipython/ipython#1328,2012-02-23 20:55:50,jstenar,8,within
1428,ipython/ipython#1428,2012-02-24 09:53:26,Carreau,10,within
1428,ipython/ipython#1328,2012-02-24 09:53:26,Carreau,10,within
1428,ipython/ipython#1428,2012-02-24 20:56:30,jstenar,15,within
1428,ipython/ipython#1302,2012-02-25 16:43:26,jstenar,18,within
1428,ipython/ipython#1913,2012-06-11 20:22:32,jstenar,24,within
1426,ipython/ipython#1707,2012-06-11 02:05:04,minrk,2,within
1409,ipython/ipython#1851,2012-06-12 18:00:21,Carreau,1,within
1408,ipython/ipython#1413,2012-02-21 15:21:13,minrk,1,within
1407,ipython/ipython#1407,2012-02-27 20:48:06,venabled,16,within
1392,ipython/ipython#993,2012-02-09 10:55:06,takluyver,2,within
1381,ipython/ipython#1275,2012-02-06 12:02:51,v923z,1,within
1360,ipython/ipython#1360,2012-02-02 14:52:04,reckoner,4,within
1360,ipython/ipython#1332,2012-02-02 19:11:34,minrk,5,within
1359,ipython/ipython#1361,2012-02-02 04:37:32,fperez,1,within
1356,ipython/ipython#1415,2012-03-08 04:55:24,minrk,2,within
1349,ipython/ipython#1349,2012-01-31 17:48:48,ellisonbg,6,within
1345,ipython/ipython#1353,2012-01-30 21:44:57,takluyver,5,within
1344,ipython/ipython#1344,2012-01-30 21:26:41,ellisonbg,2,within
1344,ipython/ipython#1361,2012-02-02 04:33:10,fperez,4,within
1339,ipython/ipython#1361,2012-02-01 17:52:13,ellisonbg,4,within
1339,ipython/ipython#1361,2012-02-01 20:45:19,markvoorhies,5,within
1339,ipython/ipython#1361,2012-02-02 04:36:51,fperez,6,within
1337,ipython/ipython#1361,2012-02-02 04:35:33,fperez,1,within
1321,ipython/ipython#514,2012-01-25 05:46:34,minrk,1,within
1317,ipython/ipython#1341,2012-01-29 18:01:38,takluyver,17,within
1313,mathjax/MathJax#71,2012-01-23 22:49:52,ivanov,0,cross
1313,ipython/ipython#1313,2012-04-27 20:27:16,ellisonbg,7,within
1304,ipython/ipython#1312,2012-01-23 21:55:28,minrk,2,within
1304,ipython/ipython#1312,2012-01-23 22:29:02,minrk,3,within
1297,ipython/ipython#1297,2012-01-20 14:34:13,eggsyntax,2,within
1290,ipython/ipython#1291,2012-01-19 07:35:33,ellisonbg,2,within
1286,ipython/ipython#2895,2013-02-07 23:14:06,kanzure,1,within
1286,ipython/ipython#2486,2013-02-07 23:14:06,kanzure,1,within
1286,ipython/ipython#1286,2013-02-07 23:14:06,kanzure,1,within
1286,ipython/ipython#2895,2013-03-29 20:55:46,minrk,4,within
1281,ipython/ipython#1283,2012-01-17 23:50:23,minrk,3,within
1271,ipython/ipython#289,2012-01-15 19:18:39,minrk,1,within
1269,ipython/ipython#1109,2012-01-15 18:00:02,ivanov,2,within
1260,ipython/ipython#2,2012-01-13 03:00:42,fperez,1,within
1260,ipython/ipython#2,2012-01-13 03:24:53,minrk,2,within
1258,ipython/ipython#2015,2012-06-26 03:52:15,fperez,15,within
1251,ipython/ipython#1197,2012-01-10 08:29:43,minrk,1,within
1251,ipython/ipython#1259,2012-01-23 10:43:18,takluyver,9,within
1241,inducer/pudb#30,2012-01-06 17:40:32,fperez,0,cross
1232,ipython/ipython#1187,2012-01-06 00:45:44,fperez,1,within
1232,ipython/ipython#1187,2012-01-06 05:37:15,minrk,2,within
1232,ipython/ipython#1187,2012-01-06 05:55:02,fperez,3,within
1232,ipython/ipython#1232,2012-01-06 05:55:02,fperez,3,within
1232,ipython/ipython#1187,2012-01-06 14:29:46,anderwm,7,within
1232,ipython/ipython#1266,2012-01-16 20:18:25,fperez,13,within
1232,ipython/ipython#1719,2013-07-18 09:41:28,Carreau,29,within
1228,ipython/ipython#1228,2012-01-06 10:58:33,rabbitmcrabbit,2,within
1228,ipython/ipython#1228,2012-01-06 10:59:27,rabbitmcrabbit,3,within
1228,ipython/ipython#1597,2012-06-25 19:13:53,minrk,10,within
1226,ipython/ipython#1245,2012-01-08 17:40:04,gbrandonp,6,within
1226,ipython/ipython#1245,2012-05-05 11:34:49,takluyver,7,within
1225,ipython/ipython#1229,2012-01-04 21:26:00,takluyver,2,within
1225,ipython/ipython#1225,2012-01-05 04:27:54,culler,3,within
1204,ipython/ipython#1207,2011-12-24 20:48:47,minrk,2,within
1198,ipython/ipython#1187,2011-12-23 06:50:05,minrk,6,within
1198,ipython/ipython#1198,2011-12-23 07:00:42,ellisonbg,7,within
1198,ipython/ipython#1187,2012-01-06 10:06:48,minrk,14,within
1191,ipython/ipython#1187,2011-12-21 10:05:34,minrk,3,within
1184,ipython/ipython#481,2011-12-20 06:26:41,fperez,1,within
1184,matplotlib/matplotlib#1530,2012-11-24 21:10:45,efiring,21,cross
1184,ipython/ipython#2608,2012-11-24 21:10:45,efiring,21,within
1181,ipython/ipython#4915,2014-01-29 03:54:08,minrk,1,within
1170,ipython/ipython#1173,2011-12-18 02:37:16,minrk,6,within
1157,ipython/ipython#825,2011-12-15 20:28:08,fperez,0,within
1157,ipython/ipython#1160,2011-12-15 21:08:07,minrk,4,within
1148,ipython/ipython#1109,2011-12-13 18:21:10,jstenar,0,within
1148,ipython/ipython#1064,2011-12-13 18:35:43,takluyver,2,within
1148,ipython/ipython#1149,2011-12-13 19:42:08,minrk,5,within
1136,ipython/ipython#1136,2011-12-10 22:16:21,fperez,4,within
1136,ipython/ipython#136,2011-12-10 22:16:21,fperez,4,within
1136,ipython/ipython#1140,2011-12-10 22:33:53,takluyver,5,within
1136,ipython/ipython#1140,2011-12-13 00:15:41,takluyver,6,within
1119,ipython/ipython#1129,2011-12-08 22:46:40,takluyver,1,within
1119,ipython/ipython#1143,2011-12-11 13:33:04,takluyver,2,within
1119,ipython/ipython#1143,2011-12-13 00:18:57,takluyver,3,within
1117,ipython/ipython#1121,2011-12-07 23:06:47,takluyver,5,within
1117,ipython/ipython#1121,2011-12-09 18:47:40,takluyver,6,within
1107,ipython/ipython#1447,2012-03-05 12:37:51,takluyver,6,within
1087,ipython/ipython#735,2011-12-01 21:36:03,Carreau,0,within
1076,ipython/ipython#1081,2011-12-01 11:32:54,takluyver,3,within
1076,ipython/ipython#1081,2011-12-01 19:03:13,fperez,4,within
1075,ipython/ipython#507,2011-12-01 02:16:10,fperez,2,within
1075,ipython/ipython#1078,2011-12-01 06:20:19,minrk,8,within
1071,ipython/ipython#1071,2011-11-30 19:07:00,ellisonbg,2,within
1071,ipython/ipython#1071,2011-11-30 22:27:10,ellisonbg,6,within
1071,ipython/ipython#1077,2011-12-01 05:36:59,minrk,9,within
1063,ipython/ipython#1063,2011-11-28 19:36:32,jstenar,2,within
1063,ipython/ipython#1063,2011-11-30 22:09:39,jstenar,7,within
1062,ipython/ipython#1073,2011-12-01 21:57:12,takluyver,5,within
1062,ipython/ipython#1062,2011-12-02 08:15:45,jstenar,8,within
1058,ipython/ipython#1036,2011-11-28 03:07:40,fperez,0,within
1057,ipython/ipython#956,2011-11-27 23:44:30,fperez,0,within
1057,ipython/ipython#956,2011-11-28 02:50:22,fperez,2,within
1055,ipython/ipython#1055,2011-11-27 17:54:02,takluyver,3,within
1031,ipython/ipython#987,2011-11-23 07:21:23,Carreau,0,within
1022,ipython/ipython#1023,2011-11-21 19:22:37,minrk,7,within
1022,ipython/ipython#1023,2011-11-24 22:03:03,takluyver,8,within
1010,ipython/ipython#1010,2011-11-18 15:36:46,paykroyd,2,within
1010,ipython/ipython#1015,2011-11-20 01:12:39,fperez,7,within
1010,ipython/ipython#1015,2011-11-24 23:59:30,fperez,8,within
1009,ipython/ipython#1019,2011-11-20 12:33:25,takluyver,18,within
1009,ipython/ipython#1019,2011-11-20 14:42:47,jdmarch,19,within
1009,ipython/ipython#1021,2011-11-20 23:00:04,fperez,22,within
993,ipython/ipython#1053,2011-11-28 02:51:45,fperez,18,within
992,ipython/ipython#892,2011-11-13 23:13:20,minrk,1,within
992,ipython/ipython#997,2011-11-13 23:48:22,minrk,3,within
988,ipython/ipython#851,2011-11-11 00:19:59,takluyver,4,within
962,ipython/ipython#918,2011-11-01 19:56:40,minrk,1,within
952,ipython/ipython#934,2011-10-30 23:56:50,fperez,0,within
952,ipython/ipython#934,2011-10-31 00:52:25,minrk,1,within
952,ipython/ipython#426,2011-10-31 00:52:25,minrk,1,within
952,ipython/ipython#955,2011-11-11 03:32:27,fperez,3,within
952,ipython/ipython#955,2011-11-11 04:16:43,minrk,4,within
949,ipython/ipython#916,2011-10-30 20:34:49,fperez,0,within
934,ipython/ipython#948,2011-10-30 19:15:45,fperez,6,within
934,ipython/ipython#948,2011-10-30 22:27:05,minrk,7,within
934,ipython/ipython#952,2011-10-30 23:57:20,fperez,9,within
922,ipython/ipython#853,2011-10-22 20:52:24,minrk,2,within
922,ipython/ipython#1420,2012-02-20 07:43:10,andreas-roehler,6,within
915,Homebrew/homebrew#30751,2014-10-22 18:49:00,slnovak,11,cross
908,ipython/ipython#695,2011-10-20 16:48:19,minrk,0,within
908,ipython/ipython#921,2011-10-29 04:13:56,minrk,3,within
907,wesm/pandas#233,2011-10-20 15:27:13,takluyver,0,cross
900,ipython/ipython#513,2011-10-19 03:41:18,fperez,0,within
885,ipython/ipython#885,2011-10-17 04:08:44,ellisonbg,4,within
885,ipython/ipython#885,2011-10-17 04:14:05,ellisonbg,6,within
882,ipython/ipython#909,2011-10-20 18:54:31,takluyver,6,within
882,ipython/ipython#940,2011-11-30 06:53:06,fperez,11,within
882,ipython/ipython#909,2011-11-30 06:53:06,fperez,11,within
879,ipython/ipython#879,2011-10-15 23:41:17,ellisonbg,3,within
879,ipython/ipython#879,2011-10-17 04:04:17,ellisonbg,5,within
879,ipython/ipython#879,2012-01-27 20:13:46,ellisonbg,9,within
875,ipython/ipython#1448,2012-03-05 12:40:15,takluyver,2,within
863,ipython/ipython#863,2011-10-12 16:17:32,cool-RR,3,within
863,ipython/ipython#863,2011-10-12 16:26:52,cool-RR,4,within
863,ipython/ipython#669,2011-10-12 16:47:27,minrk,5,within
853,ipython/ipython#853,2011-12-14 06:20:39,fperez,9,within
853,ipython/ipython#853,2011-12-14 06:29:41,kiddouk,10,within
851,ipython/ipython#851,2011-10-10 20:29:24,fperez,1,within
851,ipython/ipython#851,2011-10-10 20:37:30,sccolbert,2,within
851,ipython/ipython#988,2011-11-11 00:57:17,takluyver,10,within
844,ipython/ipython#844,2011-10-10 01:28:43,digitalsatori,2,within
844,ipython/ipython#856,2011-10-11 01:21:33,fperez,4,within
844,ipython/ipython#856,2011-10-18 22:47:33,minrk,5,within
844,ipython/ipython#844,2011-10-18 23:55:48,minrk,9,within
829,ipython/ipython#1,2011-09-30 22:16:57,fperez,2,within
829,ipython/ipython#830,2011-10-14 19:41:09,minrk,3,within
825,ipython/ipython#1157,2012-06-26 04:59:34,fperez,8,within
822,ipython/ipython#507,2011-10-02 13:01:51,takluyver,3,within
818,ipython/ipython#896,2011-10-18 19:47:54,jstenar,6,within
808,ipython/ipython#348,2011-09-20 17:39:07,Carreau,0,within
808,ipython/ipython#348,2011-09-20 17:53:37,takluyver,1,within
808,ipython/ipython#348,2011-09-20 17:56:43,Carreau,2,within
808,ipython/ipython#745,2011-09-20 18:05:36,minrk,4,within
787,ipython/ipython#1038,2011-11-24 21:37:48,takluyver,5,within
786,ipython/ipython#784,2011-09-13 22:07:41,takluyver,2,within
786,ipython/ipython#777,2011-09-13 22:07:41,takluyver,2,within
777,ipython/ipython#784,2011-09-12 20:06:12,takluyver,2,within
768,ipython/ipython#770,2011-09-07 23:13:13,minrk,6,within
768,ipython/ipython#770,2011-09-08 19:48:46,jstenar,7,within
768,ipython/ipython#770,2011-09-12 23:52:10,fperez,8,within
768,ipython/ipython#770,2011-09-13 00:26:21,fperez,10,within
768,ipython/ipython#770,2011-09-13 05:38:39,minrk,14,within
767,ipython/ipython#769,2011-09-06 19:28:17,minrk,2,within
761,ipython/ipython#760,2011-09-04 22:26:25,jdmarch,0,within
760,ipython/ipython#761,2011-09-04 22:27:03,jdmarch,1,within
760,ipython/ipython#761,2011-12-17 21:58:42,fperez,2,within
760,ipython/ipython#1888,2012-06-23 23:57:45,jdmarch,3,within
760,ipython/ipython#2016,2012-06-24 14:05:54,jdmarch,5,within
760,ipython/ipython#2016,2012-06-25 02:16:58,fperez,6,within
760,ipython/ipython#2046,2012-06-27 20:14:17,jstenar,8,within
755,ipython/ipython#1122,2011-12-08 00:57:21,jdmarch,2,within
755,ipython/ipython#1123,2011-12-08 01:05:16,jdmarch,3,within
740,ipython/ipython#740,2011-08-30 16:52:07,ellisonbg,3,within
739,ipython/ipython#739,2011-08-30 16:51:47,ellisonbg,3,within
739,ipython/ipython#748,2011-08-30 16:51:47,ellisonbg,3,within
739,ipython/ipython#748,2011-09-09 22:25:07,minrk,4,within
724,ipython/ipython#725,2011-08-23 22:41:46,minrk,2,within
693,ipython/ipython#648,2011-10-19 22:58:57,takluyver,4,within
692,ipython/ipython#876,2011-10-18 22:49:36,minrk,1,within
690,ipython/ipython#876,2011-10-18 19:05:07,minrk,3,within
681,ipython/ipython#682,2011-08-09 16:49:59,rabbitmcrabbit,5,within
681,ipython/ipython#902,2011-11-15 04:34:16,minrk,6,within
681,ipython/ipython#682,2011-11-15 04:34:16,minrk,6,within
678,ipython/ipython#2447,2013-06-19 14:51:05,minrk,2,within
673,ipython/ipython#2,2011-08-04 00:33:11,minrk,3,within
669,ipython/ipython#670,2011-08-03 18:44:23,minrk,1,within
662,ipython/ipython#666,2011-08-16 02:34:30,fperez,3,within
661,ipython/ipython#664,2011-08-02 15:02:30,eteq,3,within
645,ipython/ipython#645,2012-01-11 20:49:36,piotradam,2,within
640,ipython/ipython#640,2011-08-01 18:54:34,claumann,9,within
640,ipython/ipython#809,2011-10-14 17:56:21,minrk,15,within
636,ipython/ipython#876,2011-10-25 00:50:57,minrk,1,within
617,ipython/ipython#617,2011-07-21 16:55:51,minrk,4,within
617,ipython/ipython#618,2011-07-21 19:18:33,takluyver,12,within
617,ipython/ipython#618,2011-07-21 19:51:32,takluyver,14,within
592,ipython/ipython#1064,2011-11-30 21:13:49,takluyver,4,within
535,ipython/ipython#770,2011-09-09 18:07:57,minrk,6,within
529,ipython/ipython#534,2011-06-21 20:02:05,takluyver,16,within
524,ipython/ipython#525,2011-06-18 23:42:03,minrk,2,within
