number,within_refs,cross_refs,commit_refs
5377,[],[],"['/scipy/scipy/pull/5377/commits/90e121875a669fd160b3a63982d02f7a566db943', '/scipy/scipy/pull/5377/commits/97286499fa61fd9c51a79fc0c0738b344e037fcb']"
5370,"['/scipy/scipy/issues/5416', '/scipy/scipy/issues/5425']",[],['/rgommers/scipy/commit/1f5ccd5447ed2796bb8e9506cfbfdb4a82cccfc0']
5363,['/scipy/scipy/issues/5393'],[],"['/rohitjamuar/scipy/commit/44a55f2f63393fbc56fa340b64cfd86f3bdd8629', '/scipy/scipy/commit/9605c945a36b13cb7bacad31e3b2815747f91476']"
5356,[],[],['/scipy/scipy/pull/5356/commits/3b2b314aa3660a4094bdfdef2518334de1db0b8a']
5331,[],['/numpy/numpy/issues/6461'],[]
5311,"['/scipy/scipy/issues/5293', '/scipy/scipy/issues/5314']",[],"['/larsmans/scipy/commit/a48c82937db2c6911993677ed60add967667f653', '/larsmans/scipy/commit/1f2e51c838a8a98779f173904d30b32da23d8968', '/larsmans/scipy/commit/cef7bfc75086b23f0f88a093a7906ed459071c3e']"
5306,[],[],[]
5301,[],['/scikit-learn/scikit-learn/issues/5333'],"['/scipy/scipy/pull/5301/commits/b90eb608da1b18853aa832ebac29a5d0184bb9d0', '/scipy/scipy/pull/5301/commits/4ed925915c61998f3d3f79b15de074525b09a07c']"
5287,[],[],"['/rgommers/scipy/commit/abe2cdd715fed9467dc570ccc69c2b62eb833e7f', '/scipy/scipy/commit/f7f7c4ca8b0e8c61e79b923d872e8544fbdeb3e4']"
5285,[],['/python-pillow/Pillow/issues/350'],[]
5281,['/scipy/scipy/issues/5293'],[],[]
5276,[],[],"['/scipy/scipy/commit/e0c9ca61a79fe6da6eeabf06de409723cbe0e6a5', '/sumitbinnani/scipy/commit/802a07f050b99fb4429beccc3d59c61ba1b622f5']"
5264,"['/scipy/scipy/issues/5263', '/scipy/scipy/issues/4790', '/scipy/scipy/issues/5355']",[],['/scipy/scipy/pull/5264/commits/08aa1e3b7780b3350c387894cbecfd54475bb78c']
5263,['/scipy/scipy/issues/5264'],['/jjgreen/mvpoly/issues/5'],"['/njwilson23/scipy/commit/b64ed3f777f0883229e6da3d73be2cd7e2773f1f', '/njwilson23/scipy/commit/eccecef44fb26e5e99095f654bff2c3f8125a61e', '/njwilson23/scipy/commit/08aa1e3b7780b3350c387894cbecfd54475bb78c', '/rgommers/scipy/commit/3eaa5edf238d8ac02886153e10b47d004ea4b20d']"
5260,['/scipy/scipy/issues/5261'],[],[]
5257,[],[],[]
5254,['/scipy/scipy/issues/5367'],[],['/pizzathief/scipy/commit/59c4ee2b7c011db1822541fe8a541499ca994488']
5208,['/scipy/scipy/issues/5225'],[],"['/larsmans/scipy/commit/5c58a5d253359fb342209c56195d071e6d936cbc', '/larsmans/scipy/commit/f82d0fb1711ecda6ac23419188332fce302d74b8', '/larsmans/scipy/commit/fe410d2d73523660fab0b9f5e9d840aed1d909d3', '/larsmans/scipy/commit/04d1d7904edcb2e2f754289b81db87ff5d40c436']"
5204,[],[],['/scipy/scipy/pull/5204/commits/1d664c5ebd7c45f1fed1930cd844926697fa22f2']
5203,['/scipy/scipy/issues/5198'],[],['/scipy/scipy/pull/5203/commits/1bbc361fcf2ec2b7710f9d3b3001deec4f0b7b2f']
5197,['/scipy/scipy/issues/5465'],['/numpy/numpy/issues/6395'],['/andsor/scipy/commit/a5d48f616b0e3c55c6434cd369c0a4d05a8bece4']
5194,['/scipy/scipy/issues/5204'],[],['/scipy/scipy/pull/5194/commits/1d664c5ebd7c45f1fed1930cd844926697fa22f2']
5193,['/scipy/scipy/issues/5203'],[],['/scipy/scipy/pull/5193/commits/1bbc361fcf2ec2b7710f9d3b3001deec4f0b7b2f']
5191,['/scipy/scipy/issues/5192'],[],['/ev-br/scipy/commit/19d0892a457a3a6d13a481837f5e8cd3bd03f810']
5189,[],[],"['/scipy/scipy/pull/5189/commits/e3fd7effc581f9e8f976bdf5ecd2b8fd25671512', '/scipy/scipy/pull/5189/commits/a00dfa8abaa7eec13e82772b467c7fa5b1dab0a3']"
5183,['/scipy/scipy/issues/2064'],[],[]
5181,[],[],"['/WarrenWeckesser/scipy/commit/4e0941ead9d0893eb53a5fa751dd929ece951ad0', '/scipy/scipy/commit/a00dfa8abaa7eec13e82772b467c7fa5b1dab0a3']"
5173,"['/scipy/scipy/issues/5332', '/scipy/scipy/issues/5387', '/scipy/scipy/issues/5148']","['/numpy/numpy/issues/6270', '/Homebrew/homebrew-python/issues/252']","['/ev-br/scipy/commit/f7ca3cd3b5612de93514343fd8218fb09d896c49', '/scipy/scipy/commit/c0f6accb9badf1f6a326a2ab6d1bdc61b9f3241f', '/scipy/scipy/commit/f3d700117424c4cf24211913259f7a0d8635c835']"
5149,['/scipy/scipy/issues/5241'],[],"['/ewmoore/scipy/commit/e6d09e0de0ccc4ddfc54630502a9926d2bc1427b', '/ewmoore/scipy/commit/859de6f48f94322a9b035a5969867c6f2a1be8f1', '/rgommers/scipy/commit/aa18e98767097f3234705885ed287bddf43e1e91']"
5127,['/scipy/scipy/issues/5128'],"['/pypa/pip/issues/3194', '/ContinuumIO/anaconda-issues/issues/642', '/brian-team/brian2/issues/639']","['/ewmoore/scipy/commit/e126c47c300bf9448e059dab7d7f334b54244ae6', '/ewmoore/scipy/commit/20d7d24ed5ab5986135061f2e0a151b8b461effc', '/ewmoore/scipy/commit/06424ecaa011b228ab2cab2f68f92eae5b4d509c', '/scipy/scipy/commit/6692cd63694f967eb9d7b31a4916421d41117946']"
5123,"['/perimosocordiae/scipy/issues/1', '/scipy/scipy/issues/6120']",[],"['/jbweston/kwant/commit/a774cbf32658e3d37c4047da732d0b6349b15d63', '/jbweston/kwant/commit/404f8b936a4a1728090a2cfd3d37dffad9355e93', '/jbweston/kwant/commit/9e873a9ae66a6b00d025c320504e3a48414341bb', '/perimosocordiae/scipy/commit/844b4a068ed189441892fc96236b2b5c3518fd45']"
5121,['/scipy/scipy/issues/5178'],[],[]
5116,['/scipy/scipy/issues/5118'],[],"['/ewmoore/scipy/commit/49cc22c6aac5dc9120b0219d3299384777834c79', '/rgommers/scipy/commit/8d8963c1077e82eb1174b3e452ffa967afdafb5f']"
5094,[],['/TUW-GEO/pytesmo/issues/58'],"['/scipy/scipy/pull/5094/commits/4d31ae27a62348a749b6332d5659c4f8e1e19f83', '/scipy/scipy/pull/5094/commits/b127884e79ef5f10e0ba6d0ec58ebd6a799a8878', '/scipy/scipy/pull/5094/commits/2e60b7c8e58e62a8b2ea3bc6a8b132765d0d1d05', '/scipy/scipy/pull/5094/commits/65c9341e76172879ade7f5be5eb5427f72979592', '/scipy/scipy/pull/5094/commits/9267cf7101c8582782f10ae9451a16be537a9358', '/scipy/scipy/pull/5094/commits/b78f71dd5462585c7dafbb3f4e0f4dfc4aeffa76', '/scipy/scipy/pull/5094/commits/83af7620dd36cb7c859bbe2d67098405c06848b7', '/scipy/scipy/pull/5094/commits/98e350a815c57f5dedd09f5843df419135b50568', '/scipy/scipy/pull/5094/commits/3338eb7c841a7b571697e16fe1d1a7af67bcb7f0', '/scipy/scipy/pull/5094/commits/0ac394e1aa287c52cf94748f38d1c08e14e99c78', '/scipy/scipy/pull/5094/commits/006699d0e1bbb70676d5281afe4071f4b5ff6ea4', '/scipy/scipy/pull/5094/commits/80ca42a5aa94b9f8954f0020b6a6624e8b74f807', '/scipy/scipy/pull/5094/commits/86f8354cc7af1abc09263d3efcb2301a76800b89', '/scipy/scipy/pull/5094/commits/cd9eace243e19c7d08ecfc11a4b65e75e4787268', '/scipy/scipy/pull/5094/commits/8d7e7012a221c230ac73967ee98a7818b3812b69', '/scipy/scipy/pull/5094/commits/c81510cf4c191c06bf2685540ee57223a205aa63', '/scipy/scipy/pull/5094/commits/afab09170d37fd87549636ac236fde0f80927499', '/scipy/scipy/pull/5094/commits/d5078433dc89747d969fde1c7ef8a1c0de3c989a', '/scipy/scipy/pull/5094/commits/65885796e266af3079f3ee4ff539ba6412a1e0fa', '/scipy/scipy/pull/5094/commits/619d5b73d94cb4d4dfdafd99dae170c78ab468c0', '/scipy/scipy/pull/5094/commits/3b2b314aa3660a4094bdfdef2518334de1db0b8a', '/scipy/scipy/pull/5094/commits/200dd8ed3b4cffd84a24b29a4d3b7e5140051860', '/scipy/scipy/pull/5094/commits/ddd6c5b6ef72f7690a53152a3ee69a333697eb2b', '/scipy/scipy/pull/5094/commits/e1477a06bab145ae74ae0ee64c6a9b253e0d29fb', '/scipy/scipy/pull/5094/commits/f11032547747019cdfb17dc2f7f6f85db0fb1ee5', '/scipy/scipy/pull/5094/commits/f4ae53b8a930737555cc1ecce05573612b0221e4', '/scipy/scipy/pull/5094/commits/897dcb0424384dcd163bf1ad4989bc8cfe445f32', '/scipy/scipy/pull/5094/commits/605d824a6e0c1ccc3a640ef0293a3f3740d2f4f2', '/scipy/scipy/pull/5094/commits/40b50436bbd5a296eaa6dfe282157b5ce4fcc3d8', '/scipy/scipy/pull/5094/commits/67276d77cca3894725588e6ec20a78c15ba3e089', '/scipy/scipy/pull/5094/commits/431721fab003c2b306a60de69eeffd9c7d3e7666', '/scipy/scipy/pull/5094/commits/9465d18219420897132886df03ab8a20171569bd', '/scipy/scipy/pull/5094/commits/f68f56182b8088dffe6830cc7d007d63d2ad5649', '/scipy/scipy/pull/5094/commits/b4ddfe72f9f31e4b52077f4de52b1543ffa9fb7d', '/scipy/scipy/pull/5094/commits/a8e28c8219e95b5e2d3f3ad26a554ccccacd617c', '/scipy/scipy/pull/5094/commits/d869941cca965cc2b570e045f3f00e769fb8e7a6', '/scipy/scipy/pull/5094/commits/683bfea4570acd05725614a0f653fc02f5e688fb', '/scipy/scipy/pull/5094/commits/c5172c050d9e8a6a632b4bd3f633a4f1652afab3', '/scipy/scipy/pull/5094/commits/b6f66cf257be8e9f357d2ead26b6529b8a2dc512', '/scipy/scipy/pull/5094/commits/678845db676ab75e9a8a79e16caf6504fa863655', '/scipy/scipy/pull/5094/commits/cf941f0ffec17b4dc30658a7107b2d93bdf45461', '/scipy/scipy/pull/5094/commits/21a2c87801c8424460fd58d02905abd6cd4d7f8a', '/scipy/scipy/pull/5094/commits/ad7c846ed816ef1199385e2e0c38cdc163a4b127', '/scipy/scipy/pull/5094/commits/372704e452f4eb7fb03d2fdb6628b1910e634801', '/scipy/scipy/pull/5094/commits/119fc63a89e3aa53c2c95b4c98a98398399ed79f', '/scipy/scipy/pull/5094/commits/59c4ee2b7c011db1822541fe8a541499ca994488', '/scipy/scipy/pull/5094/commits/e4e5cb723d2ca51b691aa6a5a8b2125166b40b4a', '/scipy/scipy/pull/5094/commits/1e8ee7a79855fa3a96b0c8be0155fdd37b38dfb9', '/scipy/scipy/pull/5094/commits/7739099cc0c6f05433eb6c62f235f144f2d8110d', '/scipy/scipy/pull/5094/commits/50a392b2ea09e50f158022028d39472858200adf', '/scipy/scipy/pull/5094/commits/519d3cb7a46f799b3e6a481944a0b6ae94be2ae8', '/scipy/scipy/pull/5094/commits/2bd8cc8661c9dff34560918befb87c5ca64905f2', '/scipy/scipy/pull/5094/commits/ddf49a39bedc52ff403a08adac8dad359aeb03c9', '/scipy/scipy/pull/5094/commits/79c5b74299e56029c60c1d213d5df62532545ccf', '/scipy/scipy/pull/5094/commits/165c8d7ccf47c5c5ff52bcff1025296614062a01', '/scipy/scipy/pull/5094/commits/cda9038efcc897a190fd3260f8c2ce7dcd473e08', '/scipy/scipy/pull/5094/commits/7d398021019161ff9f4aa566058bbb4e1afa6768', '/scipy/scipy/pull/5094/commits/f7f088d8b8248d8c426bb133b8b34f812a5998ec', '/scipy/scipy/pull/5094/commits/644f4c040d44e8699f3bde72857f8eb8803e490a', '/scipy/scipy/pull/5094/commits/7e371d4db7147aed35364c31a196eeb30bee0753', '/scipy/scipy/pull/5094/commits/ebabb49cc9ece0ce43ec9d71402c0244a305c734', '/scipy/scipy/pull/5094/commits/90e121875a669fd160b3a63982d02f7a566db943', '/scipy/scipy/pull/5094/commits/97286499fa61fd9c51a79fc0c0738b344e037fcb', '/scipy/scipy/pull/5094/commits/375957dc8c9c0e44067c12ebb6d9e62a3a111c3c', '/scipy/scipy/pull/5094/commits/a8969ff777f2283980a29d88f7ea0eb34010c5a4', '/scipy/scipy/pull/5094/commits/d0fa62a4fce1161b3d41a605277b254403dcec59', '/scipy/scipy/pull/5094/commits/e7435cc74a4c1b06f7bd16d4916036b01e033914', '/scipy/scipy/pull/5094/commits/a138d45f34225e976b71f37596fc9925891d41c1', '/scipy/scipy/pull/5094/commits/f861ec24093f1f90acd468c593a1b91df98017a8', '/scipy/scipy/pull/5094/commits/8ae0dc29ee0baabfcad802919853dc48974c3630', '/scipy/scipy/pull/5094/commits/e0cbc8e3d07b0e405c1ec147d04efd7258ac7b18', '/scipy/scipy/pull/5094/commits/1a90d368b2b393ee70d66730bb123c9dd42a0f40', '/scipy/scipy/pull/5094/commits/802f4368e43f5c3b39177828f7b1ac2d4bde699d', '/scipy/scipy/pull/5094/commits/e53ae5ac2eaf89020f19f981f0d97b3cf1a2c080', '/scipy/scipy/pull/5094/commits/cdd5c38706d3b8b1c41148de660ed93783283f91', '/scipy/scipy/pull/5094/commits/c1e9ef3c85361c6f81d7a64308c8ff640758659e', '/scipy/scipy/pull/5094/commits/87a6cfaeb3956a09c7fed9ab45881181cfa538ec', '/scipy/scipy/pull/5094/commits/422048f3bddcdf91e28081a734560942ad662705', '/scipy/scipy/pull/5094/commits/9cf875730e1502885ce25be98ce649d44f3e0525', '/scipy/scipy/pull/5094/commits/e8d23f6d8000fb2048cf544e3b5a1e08a5f5d422', '/scipy/scipy/pull/5094/commits/48fcd9f24a766de8d46d43941b8abecccdfc03d5', '/scipy/scipy/pull/5094/commits/ea1ac77b8352d72f8e5d4d816405a92f7f5ef05e', '/scipy/scipy/pull/5094/commits/694a088b4ecc62d8ebb2614c5ac66c52c08545d4', '/scipy/scipy/pull/5094/commits/873225a5580ea5316af123055eb58f0be6e58291', '/scipy/scipy/pull/5094/commits/8d3cd578f9c0a36d29411c96fa70402a7a56d502', '/scipy/scipy/pull/5094/commits/8ce1071713820c3b7b3574d8842cc106afce1e0c', '/scipy/scipy/pull/5094/commits/4065f182c2de6b341fe7e4a8d0f856e3187e6462', '/scipy/scipy/pull/5094/commits/cd7a6e6333ba236c78efadf8e3450cd464d282bd', '/scipy/scipy/pull/5094/commits/f59cc2504ae8fdeb77e7df593e9e5b30004356d6', '/scipy/scipy/pull/5094/commits/5d3bd7432dd9acea43db2098499a50e1226b9724', '/scipy/scipy/pull/5094/commits/fb60b67eb9c855e0c80a94794c333b3cf50fb90d', '/scipy/scipy/pull/5094/commits/5077c5827ff5087a56971d3e6c025dcf647b5df1', '/scipy/scipy/pull/5094/commits/730c3ad4556bd1c0f27686e1ddf6cbe018e52790', '/scipy/scipy/pull/5094/commits/8cce32d5fa1a5afbaa0ba92fc0dde28e3b2246a4', '/scipy/scipy/pull/5094/commits/4b69874d251e649021f1007b5d5f4c65f1e0dead', '/scipy/scipy/pull/5094/commits/ad285e6d5c7fde7dd781785ebc75b1c4beb8ef17', '/scipy/scipy/pull/5094/commits/8191dbb1ae62b740cd82176fc96a2f9c9c2841f2', '/scipy/scipy/pull/5094/commits/461cd828318d230bc9b97b219fe59c11c116fd80', '/scipy/scipy/pull/5094/commits/cac04468295d7f8beb1cfba351666b335ffe892a', '/scipy/scipy/pull/5094/commits/e2ca55cd07fd48656f8e1e1bb33a57b1d7feee97', '/scipy/scipy/pull/5094/commits/b49a1e7afccbd968f7069d297280cfea81ba7e62', '/scipy/scipy/pull/5094/commits/aaaf1321ba43ecd073253f671a1c20b52441ceee', '/scipy/scipy/pull/5094/commits/a220d0a3b7b3dd42f04d73dda67da4c4f6accda7', '/scipy/scipy/pull/5094/commits/59bebb04a96cd82760ffa6986151aff0903cdbbd', '/scipy/scipy/pull/5094/commits/72091836c4702949116ea21750c0cc8968611a9b', '/scipy/scipy/pull/5094/commits/6167914684f2b579a423f15f48d4a3b1d9a5ce60', '/scipy/scipy/pull/5094/commits/c87fc5e78504b9004cdf711cbbf5eac4a4dc70ea', '/scipy/scipy/pull/5094/commits/e735ce464edc0b9b564fc51a47e8c68d09d2df79', '/scipy/scipy/pull/5094/commits/be923d4989ad96896a7446d20ac91a28f6e639ff', '/scipy/scipy/pull/5094/commits/8cc464150fb128dba13a7d55ff46a1da7ebfe7ce', '/scipy/scipy/pull/5094/commits/7accb5dbcf2861d7b09c428922fe4bf487dadb06', '/scipy/scipy/pull/5094/commits/246074838e8c258d5a2c86230ccee9091602622b', '/scipy/scipy/pull/5094/commits/fd75f4c37471c59cc2ce8a14caf9e4af3b7c835d', '/scipy/scipy/pull/5094/commits/89951665536bcaa0e9f5789ecfeca795d688b883', '/scipy/scipy/pull/5094/commits/82658f73e109233503ad4d706cdf4c4f6dca38c8', '/scipy/scipy/pull/5094/commits/a72b462f88494f0cf9de6fdcd10a11142a6a32a1', '/scipy/scipy/pull/5094/commits/bf2f4c939dd038ca5b044754bd6322bc089ec816', '/scipy/scipy/pull/5094/commits/9d105ee149b0848f63dd43019081b6f24b05934e', '/scipy/scipy/pull/5094/commits/d3d3195ee49499c02923e4955a36684008021fb8', '/scipy/scipy/pull/5094/commits/e6659cad2b4ab3533ec58992b664cf29bf039973', '/scipy/scipy/pull/5094/commits/05ec4c62e4b5a2430492ac435e289433b22d8075', '/scipy/scipy/pull/5094/commits/0abb67afed92e41fe7e57422ba489faee43181d6', '/scipy/scipy/pull/5094/commits/123f6bcde12002241ef3e9bb57289163d4a43a1e', '/scipy/scipy/pull/5094/commits/531f429377d4f5b81decaad2fec562c39b9e9729', '/scipy/scipy/pull/5094/commits/058f10b43e2ad1ab1ab1b24a28e95aab8c431572', '/scipy/scipy/pull/5094/commits/0b2902f90ac114504b64797f365a08f7da0503ad', '/scipy/scipy/pull/5094/commits/a3d981a5aa088b1fb845e7cabb85e99b5a1a37c4', '/scipy/scipy/pull/5094/commits/89574b5a33713850e99bd2f5a8130e7f546ac511', '/scipy/scipy/pull/5094/commits/553281b6006f22d6a1c2f9d849df6b173dbf152c', '/scipy/scipy/pull/5094/commits/6cb37558441f30fea95b8c767ae9e876dfae9362', '/scipy/scipy/pull/5094/commits/8e5f3d76aa55686ff7e8c20c695c77eaa1b54e89', '/scipy/scipy/pull/5094/commits/6b616b4b22772ab469e19a39a251b8e3d617f9e5', '/scipy/scipy/pull/5094/commits/f10be69605328050976c74dd3305b6224de844ff', '/scipy/scipy/pull/5094/commits/fdf37a07df087e924e7e083b6948c2daca5c4c7e', '/scipy/scipy/pull/5094/commits/f004896e5bbae88d323e22494a438a03aac71db0', '/scipy/scipy/pull/5094/commits/ae785db4839235584a084ddbb626e2ee1328612c', '/scipy/scipy/pull/5094/commits/a7e9a4f9eaa42708534a6841dee7e235f86027c7', '/scipy/scipy/pull/5094/commits/71059f3029a2aa1ea9cb0adcae07366d86120b62', '/scipy/scipy/pull/5094/commits/66675c273acead94ce9c682d9c185d8b426bad6b', '/scipy/scipy/pull/5094/commits/b8d13392b91564bc348ff63c07c1bcb5fd547b54', '/scipy/scipy/pull/5094/commits/ddf9a9d62bdda162646b0fa96113e794d5728bc0', '/scipy/scipy/pull/5094/commits/84cf69c415234eb5f35a4fdbac85487867f015a0', '/scipy/scipy/pull/5094/commits/bcd0705e0315b90af6de7197d93ebf4742b664e5', '/scipy/scipy/pull/5094/commits/f479969337d85137ff89a16017a2da98c20bad11', '/scipy/scipy/pull/5094/commits/42bb9990ff46539909dd23f9aac5d8d5179caf01', '/scipy/scipy/pull/5094/commits/b1e84464252a11ce4691adf762a51b14df939c58', '/scipy/scipy/pull/5094/commits/e34fd0f66c7b10833e0ad2253d70c7f09c10f64a', '/scipy/scipy/pull/5094/commits/b68e60a8a759205c19aca0bedc7c7d7ee13829fa', '/scipy/scipy/pull/5094/commits/ef620401f9c3b3fc1f2e41473df99ae8906a11d1', '/scipy/scipy/pull/5094/commits/d464cc071a4731dedd18b0fddfc353e57f623beb', '/scipy/scipy/pull/5094/commits/e9402dd24f071e7dbe4e0c2421f90f285ca31896', '/scipy/scipy/pull/5094/commits/a5114a3a3920d6c01d16637d3a9bc18e1a75cc0c', '/scipy/scipy/pull/5094/commits/ffdc8d2758c3b2e803278d599b46b5e3bb51563d', '/scipy/scipy/pull/5094/commits/d759fea4a85900e147b41b76b79c2b7bcbcbea92', '/scipy/scipy/pull/5094/commits/ad541ff86e2001a8b9483cae4b9b5a54a55bd2a6', '/scipy/scipy/pull/5094/commits/b54be1e16f30149f54bc1f35d7eb760a0028654c', '/scipy/scipy/pull/5094/commits/49265545d704391eae974c35d6c1d5258b1845d0', '/scipy/scipy/pull/5094/commits/12ce6b5546b63bdb73454e19ac2951cbbf382a00', '/scipy/scipy/pull/5094/commits/95fdc62939507247bd20b46c4d464953c15c7124', '/scipy/scipy/pull/5094/commits/c9b8f528e4cbca70ad5dcdd2a66a7306cd3cc523', '/ev-br/scipy/commit/eeb9da67ae299c518f14651463a0a5c39903da30']"
5089,[],[],"['/scipy/scipy/pull/5089/commits/2d9df4659243b08dc50ab2d359b6593036841871', '/scipy/scipy/commit/bdabe45a2fa72a61d4180e108aca9402d5df7fb5']"
5077,"['/scipy/scipy/issues/4890', '/scipy/scipy/issues/5088']",['/pysal/pysal/issues/726'],[]
5048,['/scipy/scipy/issues/5052'],[],[]
5027,"['/scipy/scipy/issues/5187', '/scipy/scipy/issues/5384', '/scipy/scipy/issues/5729']",[],"['/Garrett-R/scipy/commit/b0668c79f6440ab9672ef05694f0b55401bca510', '/Garrett-R/scipy/commit/f3b13a8a02c53cc1561ab8728f8b4f1d18684a18', '/Garrett-R/scipy/commit/fd9022b6547a7629b512ec9b4bae9ce99768d239', '/Garrett-R/scipy/commit/58da4e87c8059f05c7b7d17b5fc7174f7161a27f', '/Garrett-R/scipy/commit/3e9e88bc250e09a9d86afcf48e4c4737c69f081f', '/larsmans/scipy/commit/d518cd7c98ceb8d0f501fa4c9240e49bb74a10e2']"
5010,['/scipy/scipy/issues/4982'],[],"['/scipy/scipy/pull/5010/commits/f092c3e020a24961722edaf5a02bf77825b6cc69', '/scipy/scipy/pull/5010/commits/ceb411364e537e10aca94f49250d3000276e39bd', '/scipy/scipy/pull/5010/commits/1472c0ccb1e52134b1e60cc73717597bae2ed12d', '/scipy/scipy/pull/5010/commits/d89b6db58e1418a0d904f6c2b6214e77e0dedd89']"
4977,[],[],['/scipy/scipy/pull/4977/commits/3912cd074c696c1e55a1caf03559bd238d21cf55']
4973,['/scipy/scipy/issues/5213'],[],"['/perimosocordiae/scipy/commit/c2fbcd0f6f521da87fe0258966d35a62a9c3a153', '/perimosocordiae/scipy/commit/09309abfbb836beeb135ce6d8dfe54c0004cd311']"
4965,['/scipy/scipy/issues/4991'],[],[]
4962,['/scipy/scipy/issues/4966'],[],"['/e-q/scipy/commit/e8223468ec0d85a83f8eb4e14cb8d213a812433b', '/e-q/scipy/commit/ee3c7ed52390f41363b922ecd79bc78109b2c3f2', '/scipy/scipy/commit/195dc99ddf8452940483bb2d1d5b2dad69aaf8a9', '/sturlamolden/scipy/commit/11d2b3e01168a0b40d685adaa0c188049a5665b6']"
4942,[],[],"['/scipy/scipy/pull/4942/commits/3c813aa59f4296b55685c3fade6b3d03a597d500', '/scipy/scipy/commit/357a1a00c51ac85dd238f7829c5fe829cbbe5367']"
4932,['/scipy/scipy/issues/4951'],[],[]
4926,['/scipy/scipy/issues/5164'],[],"['/rgommers/scipy/commit/31d06d54fedde7657deeae996f2dc942a94c2cc3', '/scipy/scipy/commit/4e7d2410d7d8f03eb1f014d12418836b761fcd62']"
4911,[],[],"['/scipy/scipy/commit/44b596e63b2d332b23ffb236f60ea27ab5a9ff55', '/sturlamolden/scipy/commit/0799b3de4cdcea403e18c611cdee2055838afe7f']"
4907,['/scipy/scipy/issues/5008'],[],[]
4895,['/scipy/scipy/issues/4896'],['/nipy/dipy/issues/652'],[]
4885,"['/scipy/scipy/issues/4854', '/scipy/scipy/issues/4848', '/scipy/scipy/issues/4990', '/scipy/scipy/issues/5338']",['/numpy/numpy/issues/6892'],"['/ewmoore/scipy/commit/e08a77a10dbdac06d77bdcfddd3afcdec9eea930', '/scipy/scipy/commit/e3377e1293de4642075dcaaff6e8bc3fcd01f885', '/scipy/scipy/commit/3d5d53353700d8c71de46f9248e86a8ab0657fad', '/sturlamolden/scipy/commit/98e868ed0017f4209791a018b869b6e03c67c50c']"
4848,"['/scipy/scipy/issues/4812', '/scipy/scipy/issues/4885', '/scipy/scipy/issues/4990']",[],[]
4847,"['/scipy/scipy/issues/4844', '/scipy/scipy/issues/4852']",[],[]
4844,['/scipy/scipy/issues/4845'],[],"['/WarrenWeckesser/scipy/commit/8a8fe882a641ba8bdc86a48c32727280f381f5e1', '/WarrenWeckesser/scipy/commit/cf1f43fd7d2c1857688caedc4dfcf70c9419abeb']"
4840,['/scipy/scipy/issues/4841'],[],['/rgommers/scipy/commit/7509169fb7b94796e76a02bb5882867a1b834cac']
4834,['/scipy/scipy/issues/5395'],[],[]
4833,['/scipy/scipy/issues/4098'],[],['/scipy/scipy/pull/4833/commits/464174c818817046d3c9683cfafd8e743568efa7']
4813,[],[],[]
4799,['/scipy/scipy/issues/4815'],[],"['/scipy/scipy/pull/4799/commits/7369d65154da50124b7cdc977a7b943513001aa2', '/scipy/scipy/pull/4799/commits/84ef56d965fbd991f68b7616846cad161de1fc73']"
4793,"['/scipy/scipy/issues/5125', '/scipy/scipy/issues/5129', '/scipy/scipy/issues/5161']",[],"['/larsmans/scipy/commit/faf798b416f6f74a317e4e5bf49590de793a1b62', '/larsmans/scipy/commit/480544131087e81a256e7376b7a9a77751839491']"
4791,['/scipy/scipy/issues/4797'],[],"['/perimosocordiae/scipy/commit/c697daa0f8bbee67349bad523ec1567dd5472a2c', '/perimosocordiae/scipy/commit/ee9547be53e46ecb35affad3b2f55df9bf641abe', '/perimosocordiae/scipy/commit/406e88aa7daeef0b8a8d834aec7475c12f9ca8d8', '/perimosocordiae/scipy/commit/6115c09fdc41b681bcba9c51384147441def949c']"
4788,[],[],[]
4754,[],[],[]
4746,"['/scipy/scipy/issues/4685', '/scipy/scipy/issues/3888']",[],"['/Andreea-G/scipy/commit/e0ed2f34a082d42780f956cae1af1086d7529a17', '/Andreea-G/scipy/commit/d76166811ae115007c6ae520d88a31632d0e4a52', '/Andreea-G/scipy/commit/26734b844eecd5f5e9a82ef70c5e0e40e9f295e4', '/Andreea-G/scipy/commit/8029ec8afd04cd2fd5819888b54fe5d631ea2678', '/Andreea-G/scipy/commit/d025cc8f6be656eb681cc300e9ba0cfbab32ff3c', '/Andreea-G/scipy/commit/69ffdde2300bda6c1c391302711ba6b2be9e6d0e', '/Andreea-G/scipy/commit/67f85e64a7054c4b39970386309f3f780cd42332', '/scipy/scipy/commit/260f6a8e68e8ab247e3315d89ec2157d81662457']"
4745,['/scipy/scipy/issues/4749'],[],[]
4741,['/scipy/scipy/issues/4737'],[],[]
4736,"['/scipy/scipy/issues/4792', '/scipy/scipy/issues/4374', '/scipy/scipy/issues/4801', '/scipy/scipy/issues/4803', '/scipy/scipy/issues/4812']",['/numpy/numpy/issues/5906'],"['/ev-br/scipy/commit/4311fe1cb597500bf6d7d0246eb80697dda38fba', '/ev-br/scipy/commit/1a1d9c7b723c0aeb2944cd19a68e24cbf9694588', '/ewmoore/scipy/commit/3611bd2ba90b9dc26b66b7ce709939362488b278', '/ewmoore/scipy/commit/21483e7cb92e8580bc6a3df844c1ae8631e3db7c']"
