number,issue_rel,rel_time,rel_author,rel_comment,type
1935,scipy/scipy#29,2013-04-25 17:35:28,scipy-gitbot,5,within
1933,scipy/scipy#1765,2013-04-25 18:16:53,scipy-gitbot,1,within
1926,scipy/scipy#1745,2013-04-25 18:16:51,scipy-gitbot,2,within
1925,scipy/scipy#6927,2016-01-03 12:03:25,rgommers,7,within
1923,scipy/scipy#5407,2015-10-23 19:54:51,argriffing,6,within
1910,scipy/scipy#194,2013-04-25 17:34:17,scipy-gitbot,6,within
1901,scipy/scipy#1901,2013-04-25 18:16:36,scipy-gitbot,2,within
1897,scipy/scipy#3186,2014-01-04 13:25:50,rgommers,2,within
1866,scipy/scipy#2841,2013-09-09 08:27:19,ev-br,2,within
1866,scipy/scipy#2849,2013-09-15 11:50:00,rgommers,4,within
1858,scipy/scipy#1721,2013-04-25 18:16:33,scipy-gitbot,2,within
1857,scipy/scipy#1413,2013-04-25 18:16:26,scipy-gitbot,3,within
1854,scipy/scipy#1337,2013-04-25 18:16:20,scipy-gitbot,9,within
1854,scipy/scipy#1328,2013-04-25 18:16:20,scipy-gitbot,9,within
1854,scipy/scipy#33,2013-04-25 18:16:20,scipy-gitbot,11,within
1852,scipy/scipy#5,2013-04-25 17:31:34,scipy-gitbot,6,within
1848,scipy/scipy#2502,2013-04-25 17:31:25,scipy-gitbot,0,within
1847,scipy/scipy#1997,2013-04-25 18:16:15,scipy-gitbot,4,within
1841,scipy/scipy#1429,2013-04-25 17:31:10,scipy-gitbot,0,within
1837,scipy/scipy#2,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#12,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#11,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#15,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#4,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#5,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#3,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#8,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#13,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#6,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#7,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#9,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#10,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#14,2013-04-25 17:30:57,scipy-gitbot,0,within
1837,scipy/scipy#1,2013-04-25 17:30:57,scipy-gitbot,0,within
1834,scipy/scipy#3055,2013-11-16 14:41:57,pv,4,within
1829,scipy/scipy#1831,2013-04-25 18:16:05,scipy-gitbot,1,within
1828,scipy/scipy#1826,2013-04-25 17:30:32,scipy-gitbot,0,within
1822,scipy/scipy#1280,2013-04-25 18:16:03,scipy-gitbot,6,within
1817,scipy/scipy#1745,2013-04-25 18:15:54,scipy-gitbot,2,within
1817,scip/3997870#3997870,2013-04-25 18:15:55,scipy-gitbot,3,cross
1817,scipy/scipy#1461,2013-04-25 18:15:59,scipy-gitbot,12,within
1811,scipy/scipy#1811,2013-04-25 18:15:49,scipy-gitbot,1,within
1807,scipy/scipy#1662,2013-04-25 18:15:48,scipy-gitbot,1,within
1807,scipy/scipy#2023,2013-04-25 18:15:48,scipy-gitbot,1,within
1807,scipy/scipy#1807,2013-04-25 18:15:48,scipy-gitbot,1,within
1807,scipy/scipy#199,2013-04-25 18:15:48,scipy-gitbot,2,within
1792,scipy/scipy#1747,2013-04-25 17:29:05,scipy-gitbot,0,within
1792,scipy/scipy#1839,2013-04-25 18:15:46,scipy-gitbot,2,within
1782,scipy/scipy#1386,2013-04-25 17:28:35,scipy-gitbot,0,within
1782,scipy/scipy#1386,2013-04-25 18:15:43,scipy-gitbot,3,within
1781,scipy/scipy#1769,2013-04-25 18:15:40,scipy-gitbot,3,within
1781,scipy/scipy#1769,2013-04-25 18:15:40,scipy-gitbot,5,within
1781,scipy/scipy#1769,2013-04-25 18:15:41,scipy-gitbot,6,within
1776,scipy/scipy#1513,2013-04-25 18:15:37,scipy-gitbot,2,within
1770,scipy/scipy#1,2013-04-25 17:28:08,scipy-gitbot,0,within
1757,scipy/scipy#252,2013-04-25 17:27:37,scipy-gitbot,6,within
1747,scipy/scipy#1252,2013-04-25 17:27:17,scipy-gitbot,0,within
1745,scipy/scipy#1919,2013-04-25 18:15:34,scipy-gitbot,2,within
1745,scipy/scipy#1926,2013-04-25 18:15:34,scipy-gitbot,2,within
1742,scipy/scipy#1124,2013-04-25 17:27:06,scipy-gitbot,0,within
1737,scipy/scipy#1707,2013-04-25 18:15:30,scipy-gitbot,1,within
1735,scipy/scipy#1830,2013-04-25 18:15:27,scipy-gitbot,2,within
1733,scipy/scipy#1679,2013-04-25 18:15:25,scipy-gitbot,2,within
1732,scipy/scipy#30,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#16,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#19,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#3,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#8,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#13,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#9,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#1,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#11,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#24,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#25,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#27,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#6,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#7,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#23,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#33,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#22,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#18,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#21,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#2,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#12,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#17,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#34,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#28,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#31,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#35,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#20,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#14,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#32,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#29,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#10,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#4,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#5,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#26,2013-04-25 17:26:37,scipy-gitbot,0,within
1732,scipy/scipy#15,2013-04-25 17:26:37,scipy-gitbot,0,within
1729,scipy/scipy#141,2013-04-25 17:26:27,scipy-gitbot,3,within
1727,numpy/numpy#3534,2013-08-18 16:49:41,josef-pkt,7,cross
1722,scipy/scipy#1610,2013-04-25 17:26:01,scipy-gitbot,0,within
1722,scipy/scipy#1610,2013-08-18 16:58:06,josef-pkt,2,within
1721,scipy/scipy#16,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#19,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#3,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#8,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#13,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#9,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#1,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#11,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#24,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#25,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#27,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#6,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#7,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#23,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#22,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#18,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#21,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#2,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#12,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#17,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#28,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#20,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#14,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#10,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#4,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#5,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#26,2013-04-25 17:25:58,scipy-gitbot,0,within
1721,scipy/scipy#15,2013-04-25 17:25:58,scipy-gitbot,0,within
1717,scipy/scipy#911,2013-04-25 17:25:50,scipy-gitbot,1,within
1714,scipy/scipy#395,2013-04-25 17:25:39,scipy-gitbot,8,within
1714,numpy/numpy#2981,2013-04-25 17:25:40,scipy-gitbot,11,cross
1703,scipy/scipy#1752,2013-04-25 18:15:15,scipy-gitbot,7,within
1701,scipy/scipy#1,2013-04-25 17:25:04,scipy-gitbot,0,within
1700,scipy/scipy#251,2013-04-25 17:25:02,scipy-gitbot,2,within
1698,scipy/scipy#1582,2013-04-25 17:24:58,scipy-gitbot,0,within
1689,scipy/scipy#1472,2013-04-25 18:15:08,scipy-gitbot,5,within
1669,scipy/scipy#1333,2013-04-25 18:15:05,scipy-gitbot,1,within
1668,scipy/scipy#1703,2013-04-25 18:15:03,scipy-gitbot,12,within
1662,scipy/scipy#1662,2013-04-25 18:14:41,scipy-gitbot,4,within
1662,scipy/scipy#2023,2013-04-25 18:14:41,scipy-gitbot,4,within
1662,scipy/scipy#1807,2013-04-25 18:14:41,scipy-gitbot,4,within
1662,scipy/scipy#199,2013-04-25 18:14:42,scipy-gitbot,5,within
1658,scipy/scipy#463,2013-04-25 17:23:26,scipy-gitbot,11,within
1653,scipy/scipy#1402,2013-04-25 18:14:37,scipy-gitbot,2,within
1649,scipy/scipy#204,2013-04-25 17:23:05,scipy-gitbot,3,within
1640,scipy/scipy#2,2013-04-25 17:22:50,scipy-gitbot,0,within
1640,scipy/scipy#4,2013-04-25 17:22:50,scipy-gitbot,0,within
1640,scipy/scipy#5,2013-04-25 17:22:50,scipy-gitbot,0,within
1640,scipy/scipy#3,2013-04-25 17:22:50,scipy-gitbot,0,within
1640,scipy/scipy#6,2013-04-25 17:22:50,scipy-gitbot,0,within
1640,scipy/scipy#7,2013-04-25 17:22:50,scipy-gitbot,0,within
1640,scipy/scipy#1,2013-04-25 17:22:50,scipy-gitbot,0,within
1638,scipy/scipy#1511,2013-04-25 17:22:45,scipy-gitbot,0,within
1632,scipy/scipy#1074,2013-04-25 18:14:31,scipy-gitbot,1,within
1627,scipy/scipy#1349,2013-04-25 18:14:20,scipy-gitbot,2,within
1626,scipy/scipy#1348,2013-04-25 18:14:17,scipy-gitbot,1,within
1626,scipy/scipy#1348,2013-04-25 18:14:17,scipy-gitbot,2,within
1614,scipy/scipy#1614,2013-04-25 18:14:16,scipy-gitbot,1,within
1610,scipy/scipy#116,2013-08-18 16:59:58,josef-pkt,5,within
1609,scipy/scipy#1608,2013-04-25 17:21:28,scipy-gitbot,0,within
1609,scipy/scipy#1577,2013-04-25 17:21:28,scipy-gitbot,0,within
1608,scipy/scipy#1577,2013-04-25 17:21:25,scipy-gitbot,0,within
1608,scipy/scipy#1609,2013-04-25 18:14:14,scipy-gitbot,3,within
1608,scipy/scipy#1609,2015-01-18 21:30:27,chadhanna,8,within
1607,scipy/scipy#1606,2013-04-25 18:14:11,scipy-gitbot,1,within
1602,scipy/scipy#1444,2013-04-25 17:21:07,scipy-gitbot,0,within
1602,scipy/scipy#2051,2013-04-25 18:14:08,scipy-gitbot,3,within
1602,scipy/scipy#2206,2013-04-25 18:14:08,scipy-gitbot,4,within
1602,scipy/scipy#266,2013-04-25 18:14:08,scipy-gitbot,4,within
1602,scipy/scipy#425,2013-04-25 18:14:09,scipy-gitbot,6,within
1597,scipy/scipy#2,2013-04-25 17:20:54,scipy-gitbot,0,within
1597,scipy/scipy#4,2013-04-25 17:20:54,scipy-gitbot,0,within
1597,scipy/scipy#5,2013-04-25 17:20:54,scipy-gitbot,0,within
1597,scipy/scipy#3,2013-04-25 17:20:54,scipy-gitbot,0,within
1597,scipy/scipy#6,2013-04-25 17:20:54,scipy-gitbot,0,within
1597,scipy/scipy#1,2013-04-25 17:20:54,scipy-gitbot,0,within
1596,scipy/scipy#1577,2013-04-25 17:20:52,scipy-gitbot,0,within
1581,scipy/scipy#2440,2013-09-19 20:00:11,pv,1,within
1573,scipy/scipy#1574,2013-04-25 18:14:03,scipy-gitbot,4,within
1569,scipy/scipy#2869,2013-09-22 13:20:42,pv,5,within
1565,scipy/scipy#1,2013-04-25 17:19:35,scipy-gitbot,0,within
1549,scipy/scipy#2094,2013-04-25 17:19:07,scipy-gitbot,0,within
1547,scipy/scipy#5692,2016-01-12 19:20:02,burnpanck,1,within
1547,scipy/scipy#5702,2016-01-12 19:20:02,burnpanck,1,within
1547,scipy/scipy#5692,2016-01-12 22:23:46,burnpanck,4,within
1547,scipy/scipy#5793,2016-02-01 23:18:29,burnpanck,10,within
1547,scipy/scipy#5794,2016-02-01 23:18:29,burnpanck,10,within
1544,scipy/scipy#1178,2013-04-25 17:18:56,scipy-gitbot,0,within
1543,scipy/scipy#1543,2013-04-25 18:13:59,scipy-gitbot,1,within
1536,scipy/scipy#1604,2013-04-25 18:13:58,scipy-gitbot,4,within
1536,scipy/scipy#1604,2013-04-25 18:13:58,scipy-gitbot,5,within
1520,scipy/scipy#427,2013-04-25 18:13:48,scipy-gitbot,3,within
1515,scipy/scipy#1329,2013-04-25 17:17:52,scipy-gitbot,0,within
1515,scipy/scipy#1329,2013-04-25 18:13:46,scipy-gitbot,1,within
1515,scipy/scipy#1355,2013-04-25 18:13:46,scipy-gitbot,1,within
1515,scipy/scipy#1355,2013-04-25 18:13:47,scipy-gitbot,2,within
1512,scipy/scipy#1620,2013-04-25 18:13:45,scipy-gitbot,2,within
1511,scipy/scipy#1638,2013-04-25 18:13:43,scipy-gitbot,3,within
1509,scipy/scipy#2440,2013-09-19 20:03:39,pv,2,within
1503,scipy/scipy#1766,2013-09-19 19:56:12,pv,3,within
1496,scipy/scipy#44,2013-04-25 17:17:16,scipy-gitbot,0,within
1494,scipy/scipy#2,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#12,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#11,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#4,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#5,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#3,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#8,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#6,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#7,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#9,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#10,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#1,2013-04-25 17:17:12,scipy-gitbot,0,within
1494,scipy/scipy#2089,2013-04-25 18:13:41,scipy-gitbot,3,within
1494,scipy/scipy#2089,2013-04-25 18:13:41,scipy-gitbot,4,within
1489,scipy/scipy#2494,2013-05-19 21:51:08,rgommers,8,within
1482,scipy/scipy#428,2013-04-25 17:16:40,scipy-gitbot,2,within
1481,scipy/scipy#203,2013-04-25 17:16:38,scipy-gitbot,4,within
1476,scipy/scipy#1001,2013-04-25 18:13:18,scipy-gitbot,4,within
1473,scipy/scipy#1426,2013-04-25 18:13:14,scipy-gitbot,1,within
1471,scipy/scipy#42,2013-04-25 17:16:08,scipy-gitbot,0,within
1463,scipy/scipy#1080,2013-04-25 18:13:10,scipy-gitbot,8,within
1448,scipy/scipy#1371,2013-04-25 17:15:23,scipy-gitbot,0,within
1447,scipy/scipy#1520,2013-04-25 18:13:02,scipy-gitbot,3,within
1447,scipy/scipy#427,2013-04-25 18:13:03,scipy-gitbot,4,within
1442,scipy/scipy#1614,2013-04-25 18:13:00,scipy-gitbot,3,within
1441,scipy/scipy#1314,2013-04-25 18:12:57,scipy-gitbot,1,within
1441,scipy/scipy#992,2013-04-25 18:12:57,scipy-gitbot,1,within
1439,scipy/scipy#16,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#19,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#3,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#8,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#13,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#9,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#1,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#11,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#24,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#25,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#6,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#7,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#23,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#22,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#18,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#21,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#2,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#12,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#17,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#20,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#14,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#10,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#4,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#5,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#15,2013-04-25 18:12:49,scipy-gitbot,1,within
1439,scipy/scipy#1454,2013-04-25 18:12:49,scipy-gitbot,2,within
1439,scipy/scipy#1455,2013-04-25 18:12:56,scipy-gitbot,3,within
1425,scipy/scipy#353,2013-04-25 17:14:22,scipy-gitbot,7,within
1416,scipy/scipy#1490,2013-04-25 18:12:25,scipy-gitbot,3,within
1413,scipy/scipy#1857,2013-04-25 18:12:23,scipy-gitbot,6,within
1411,scipy/scipy#1185,2013-04-25 18:12:17,scipy-gitbot,2,within
1390,scipy/scipy#1382,2013-04-25 18:12:15,scipy-gitbot,1,within
1389,scipy/scipy#1305,2013-04-25 18:12:14,scipy-gitbot,1,within
1379,scipy/scipy#1210,2013-04-25 17:12:33,scipy-gitbot,0,within
1378,scipy/scipy#1210,2013-04-25 17:12:31,scipy-gitbot,0,within
1376,scipy/scipy#1030,2013-04-25 18:12:13,scipy-gitbot,1,within
1375,scipy/scipy#1839,2013-04-25 18:12:12,scipy-gitbot,4,within
1369,scipy/scipy#1398,2013-04-25 18:12:07,scipy-gitbot,1,within
1354,scipy/scipy#1355,2013-04-25 18:12:06,scipy-gitbot,1,within
1351,scipy/scipy#1,2013-04-25 17:11:22,scipy-gitbot,0,within
1327,scipy/scipy#396,2013-04-25 17:10:35,scipy-gitbot,0,within
1327,scipy/scipy#1339,2013-04-25 18:12:04,scipy-gitbot,2,within
1321,scipy/scipy#551,2013-04-25 17:10:17,scipy-gitbot,0,within
1321,scipy/scipy#1078,2013-04-25 18:11:53,scipy-gitbot,2,within
1319,scipy/scipy#1446,2013-04-25 18:11:45,scipy-gitbot,1,within
1315,scipy/scipy#1180,2013-04-25 18:11:44,scipy-gitbot,1,within
1314,scipy/scipy#992,2013-09-09 20:06:03,pv,3,within
1313,scipy/scipy#1311,2013-04-25 17:09:58,scipy-gitbot,0,within
1312,scipy/scipy#1306,2013-04-25 17:09:56,scipy-gitbot,0,within
1310,scipy/scipy#2,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#12,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#11,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#4,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#5,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#3,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#8,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#13,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#6,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#7,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#9,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#10,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#14,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#1,2013-04-25 17:09:51,scipy-gitbot,0,within
1310,scipy/scipy#1303,2013-04-25 18:11:41,scipy-gitbot,2,within
1306,scipy/scipy#1312,2013-04-25 18:11:39,scipy-gitbot,3,within
1306,scipy/scipy#1306,2013-04-25 18:11:39,scipy-gitbot,3,within
1305,scipy/scipy#1304,2013-04-25 17:09:36,scipy-gitbot,0,within
1304,scipy/scipy#902,2013-04-25 18:11:36,scipy-gitbot,3,within
1303,scipy/scipy#2,2013-04-25 17:09:31,scipy-gitbot,0,within
1303,scipy/scipy#4,2013-04-25 17:09:31,scipy-gitbot,0,within
1303,scipy/scipy#1,2013-04-25 17:09:31,scipy-gitbot,0,within
1303,scipy/scipy#3,2013-04-25 17:09:31,scipy-gitbot,0,within
1303,scipy/scipy#16,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#19,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#3,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#8,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#13,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#9,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#1,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#11,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#6,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#7,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#23,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#22,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#18,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#21,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#2,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#12,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#17,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#20,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#14,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#10,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#4,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#5,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#15,2013-04-25 17:09:32,scipy-gitbot,2,within
1303,scipy/scipy#48,2013-04-25 17:09:32,scipy-gitbot,4,within
1300,scipy/scipy#832,2013-04-25 18:11:34,scipy-gitbot,1,within
1298,scipy/scipy#1045,2013-04-25 18:11:33,scipy-gitbot,1,within
1296,scipy/scipy#1294,2013-04-25 18:11:31,scipy-gitbot,3,within
1291,scipy/scipy#1213,2013-04-25 17:09:03,scipy-gitbot,0,within
1289,scipy/scipy#1213,2013-04-25 17:08:59,scipy-gitbot,0,within
1286,scipy/scipy#1285,2013-04-25 17:08:52,scipy-gitbot,0,within
1286,scipy/scipy#1561,2013-04-25 18:11:28,scipy-gitbot,5,within
1286,scipy/scipy#1562,2013-04-25 18:11:28,scipy-gitbot,6,within
1277,scipy/scipy#1150,2013-04-25 18:11:21,scipy-gitbot,3,within
1272,scipy/scipy#1224,2013-04-25 18:11:18,scipy-gitbot,22,within
1272,scipy/scipy#1296,2013-04-25 18:11:18,scipy-gitbot,22,within
1272,scipy/scipy#1293,2013-04-25 18:11:18,scipy-gitbot,22,within
1272,scipy/scipy#1285,2013-04-25 18:11:18,scipy-gitbot,22,within
1269,scipy/scipy#1,2013-04-25 17:07:54,scipy-gitbot,8,within
1269,scipy/scipy#31,2013-04-25 17:07:54,scipy-gitbot,9,within
1265,scipy/scipy#4,2013-04-25 18:10:54,scipy-gitbot,2,within
1265,scipy/scipy#931,2013-04-25 18:10:55,scipy-gitbot,7,within
1259,scipy/scipy#2127,2013-04-25 18:10:46,scipy-gitbot,4,within
1243,scipy/scipy#2,2013-04-25 17:06:38,scipy-gitbot,1,within
1243,scipy/scipy#1,2013-04-25 17:06:38,scipy-gitbot,1,within
1239,scipy/scipy#1238,2013-04-25 18:10:42,scipy-gitbot,1,within
1234,scipy/scipy#1233,2013-04-25 18:10:41,scipy-gitbot,1,within
1224,scipy/scipy#1110,2013-04-25 17:05:46,scipy-gitbot,0,within
1224,scipy/scipy#1272,2013-04-25 18:10:40,scipy-gitbot,1,within
1224,scipy/scipy#1110,2013-04-25 18:10:40,scipy-gitbot,1,within
1221,scipy/scipy#2,2013-04-25 17:05:33,scipy-gitbot,0,within
1221,scipy/scipy#4,2013-04-25 17:05:33,scipy-gitbot,0,within
1221,scipy/scipy#5,2013-04-25 17:05:33,scipy-gitbot,0,within
1221,scipy/scipy#3,2013-04-25 17:05:33,scipy-gitbot,0,within
1221,scipy/scipy#8,2013-04-25 17:05:33,scipy-gitbot,0,within
