number,issue_rel,rel_time,rel_author,rel_comment,type
5030,astropy/astropy#5015,2016-06-03 17:32:40,mhvk,3,within
5030,astropy/astropy#5015,2016-06-07 14:44:58,eteq,6,within
5030,astropy/astropy#5121,2016-06-20 17:48:16,mhvk,10,within
5030,astropy/astropy#5121,2016-06-22 01:14:04,eteq,12,within
5024,astropy/astropy#4920,2016-06-03 06:08:48,eteq,0,within
5024,astropy/astropy#4979,2016-06-03 06:08:48,eteq,0,within
5024,astropy/astropy#4996,2016-06-03 06:08:48,eteq,0,within
5024,astropy/astropy#4952,2016-06-03 06:08:48,eteq,0,within
5024,eteq/astropy#40,2016-06-07 14:42:12,eteq,3,cross
5024,astropy/astropy#5024,2016-06-08 12:13:40,astrofrog,6,within
5021,astropy/astropy#5002,2016-06-03 03:46:46,eteq,0,within
5017,astropy/astropy#5012,2016-06-02 21:51:10,mhvk,0,within
5017,astropy/astropy#5012,2016-06-03 19:08:49,pllim,2,within
5015,astropy/astropy#3822,2016-06-02 21:57:18,mhvk,2,within
5015,astropy/astropy#3650,2016-06-02 21:57:18,mhvk,2,within
5015,astropy/astropy#5030,2016-06-03 16:53:21,mhvk,3,within
5015,astropy/astropy#3650,2016-06-03 18:09:34,pllim,4,within
5015,astropy/astropy#5030,2016-06-22 14:32:30,pllim,6,within
5010,astropy/astropy#5009,2016-06-02 13:49:09,taldcroft,0,within
5009,astropy/astropy#5010,2016-06-02 13:49:49,taldcroft,1,within
5001,astropy/astropy#4970,2016-06-01 08:31:50,cdeil,0,within
5001,astropy/astropy#4970,2016-06-01 14:05:31,mhvk,5,within
4991,astropy/astropy#4933,2016-05-30 18:50:39,mhvk,0,within
4991,astropy/astropy#4933,2016-05-30 18:55:27,mhvk,1,within
4986,astropy/astropy#4964,2016-05-27 14:33:43,StuartLittlefair,0,within
4979,astropy/astropy#4952,2016-05-25 21:38:02,eteq,0,within
4977,spacetelescope/stsynphot_refactor#16,2016-05-25 20:27:11,pllim,0,cross
4977,astropy/astropy#4694,2016-05-25 20:27:11,pllim,0,within
4977,astropy/astropy#4912,2016-05-25 20:27:11,pllim,0,within
4977,astropy/astropy#4948,2016-05-25 20:27:11,pllim,0,within
4977,astropy/astropy#4690,2016-05-25 20:27:11,pllim,0,within
4974,astropy/astropy#3916,2016-05-24 21:42:25,mwcraig,0,within
4962,astropy/astropy#4669,2016-05-20 13:28:39,keflavich,0,within
4962,astropy/astropy#4529,2016-05-20 13:28:39,keflavich,0,within
4954,astropy/astropy#4950,2016-05-19 11:15:14,bsipocz,1,within
4954,numpy/numpy#7651,2016-05-20 15:23:15,mhvk,2,cross
4952,astropy/astropy#4920,2016-05-19 07:24:17,StuartLittlefair,0,within
4952,astropy/astropy#4920,2016-05-19 16:29:28,eteq,8,within
4952,astropy/astropy#4920,2016-05-19 19:09:04,mhvk,11,within
4952,astropy/astropy#4920,2016-05-20 13:42:38,StuartLittlefair,13,within
4952,astropy/astropy#4571,2016-05-25 13:37:23,mhvk,30,within
4952,astropy/astropy#4979,2016-05-25 21:38:53,eteq,35,within
4952,astropy/astropy#4979,2016-05-26 00:18:53,mhvk,36,within
4950,astropy/astropy#4954,2016-05-19 02:32:55,jakevdp,0,within
4950,numpy/numpy#7649,2016-05-19 16:23:41,mhvk,4,cross
4950,numpy/numpy#7648,2016-05-19 16:27:54,jakevdp,7,cross
4950,astropy/astropy#4965,2016-05-20 17:31:03,jakevdp,18,within
4950,numpy/numpy#7459,2016-05-20 18:33:37,jakevdp,23,cross
4948,astropy/astropy#4694,2016-05-18 20:44:53,pllim,0,within
4948,astropy/astropy#4690,2016-05-18 20:44:53,pllim,0,within
4948,astropy/astropy#4977,2016-06-10 13:01:54,pllim,3,within
4948,astropy/astropy#4977,2016-06-10 13:09:52,astrofrog,4,within
4946,astropy/astropy#4944,2016-05-18 17:00:49,pllim,0,within
4944,astropy/astroquery#689,2016-05-18 07:36:40,keflavich,0,cross
4944,astropy/astropy#4757,2016-05-18 13:51:17,pllim,1,within
4944,astropy/astropy#4946,2016-05-18 17:10:50,pllim,2,within
4944,astropy/astropy#4946,2016-05-18 17:40:34,keflavich,3,within
4933,astropy/astropy#4920,2016-05-17 13:04:52,mhvk,4,within
4933,astropy/astropy#4436,2016-05-17 15:40:41,taldcroft,9,within
4930,astropy/astropy#4711,2016-05-16 11:30:56,taldcroft,0,within
4930,astropy/astropy#4672,2016-05-16 11:30:56,taldcroft,0,within
4929,astropy/astropy#4922,2016-05-16 11:20:39,StuartLittlefair,0,within
4922,astropy/astropy#4920,2016-05-15 21:21:00,mhvk,0,within
4922,astropy/astropy#4929,2016-05-18 03:49:42,mhvk,2,within
4922,astropy/astropy#4929,2016-05-22 18:02:07,mhvk,3,within
4915,astropy/astropy#4916,2016-05-15 22:14:49,eteq,6,within
4915,astropy/astropy#4916,2016-05-16 02:09:04,eteq,7,within
4915,astropy/astropy#4924,2016-05-16 02:09:04,eteq,7,within
4910,astropy/astropy#4603,2016-05-14 11:02:24,taldcroft,0,within
4907,astropy/astropy#4904,2016-05-14 04:18:00,jakevdp,0,within
4894,astropy/astropy#4890,2016-05-13 20:27:16,eteq,9,within
4894,astropy/astropy#4890,2016-05-13 20:35:41,StuartLittlefair,11,within
4867,astropy/astropy#4947,2016-05-25 18:31:32,taldcroft,3,within
4822,astropy/astropy#4826,2016-05-01 16:41:36,astrofrog,2,within
4822,astropy/astropy#4826,2016-05-02 17:42:57,astrofrog,6,within
4822,astropy/astropy#4826,2016-05-02 17:44:34,astrofrog,7,within
4815,astropy/astropy#4816,2016-04-28 17:30:55,pllim,1,within
4810,astropy/astropy#4427,2016-04-27 17:19:10,taldcroft,0,within
4810,astropy/astropy#4426,2016-04-27 17:19:10,taldcroft,0,within
4792,astropy/astropy#4342,2016-04-19 19:11:40,MSeifert04,1,within
4792,astropy/astropy#4450,2016-04-19 20:30:19,bsipocz,7,within
4792,astropy/astropy#4342,2016-04-19 22:42:40,MSeifert04,9,within
4786,astropy/astropy#2824,2016-04-18 19:38:58,saimn,0,within
4786,astropy/astropy#2824,2016-04-20 09:03:16,embray,3,within
4770,astropy/astropy#4764,2016-04-11 15:22:23,MSeifert04,0,within
4770,astropy/astropy#4395,2016-05-17 18:00:20,astrofrog,14,within
4764,astropy/astropy#4770,2016-04-11 16:01:11,mhvk,8,within
4752,astropy/astropy#4720,2016-04-01 17:37:58,larrybradley,2,within
4750,astropy/astropy#1402,2016-04-01 12:22:00,embray,1,within
4711,astropy/astropy#4672,2016-03-19 17:57:45,rirze,0,within
4694,astropy/astropy#4690,2016-03-15 02:08:08,rirze,0,within
4694,astropy/astropy#4948,2016-05-18 20:45:41,pllim,13,within
4690,astropy/astropy#541,2016-03-14 13:48:46,pllim,1,within
4690,astropy/astropy#541,2016-03-14 15:27:22,rirze,3,within
4690,astropy/astropy#541,2016-03-15 13:32:28,embray,4,within
4690,astropy/astropy#520,2016-03-15 13:32:28,embray,4,within
4677,numpy/numpy#7393,2016-03-08 22:28:41,mhvk,0,cross
4677,numpy/numpy#7393,2016-03-10 04:27:44,eteq,1,cross
4658,astropy/ccdproc#311,2016-03-02 00:36:37,MSeifert04,0,cross
4658,numpy/numpy#7330,2016-03-02 00:36:37,MSeifert04,0,cross
4656,astropy/astropy#4586,2016-03-01 19:52:39,mcara,0,within
4656,astropy/astropy#3852,2016-03-02 14:07:33,embray,2,within
4656,astropy/astropy#3910,2016-03-02 14:07:33,embray,2,within
4656,astropy/astropy#3852,2016-03-03 09:48:48,embray,10,within
4654,astropy/astropy#4645,2016-03-01 16:57:14,mhvk,0,within
4654,astropy/astropy#4645,2016-03-02 18:59:28,eteq,2,within
4653,astropy/astropy#4646,2016-03-01 12:42:18,olebole,0,within
4653,astropy/astropy#4659,2016-06-02 07:42:25,olebole,2,within
4650,astropy/astropy#4633,2016-02-29 22:35:30,eteq,0,within
4650,astropy/astropy#888,2016-03-03 09:57:09,embray,11,within
4646,astropy/astropy#3895,2016-02-29 10:47:45,embray,4,within
4641,astropy/astropy#4561,2016-02-26 23:23:28,eteq,0,within
4633,astropy/astropy#4650,2016-02-29 22:36:19,eteq,2,within
4628,astropy/astropy#4404,2016-02-23 14:06:34,saimn,0,within
4613,astropy/astropy#4612,2016-02-18 14:25:35,astrofrog,0,within
4613,astropy/astropy#4579,2016-02-18 14:25:35,astrofrog,0,within
4613,astropy/astropy#4555,2016-02-18 15:40:22,nden,2,within
4613,astropy/astropy#4579,2016-02-18 15:40:22,nden,2,within
4613,astropy/astropy#4619,2016-02-20 09:35:49,astrofrog,4,within
4613,astropy/astropy#4561,2016-02-26 23:24:08,eteq,5,within
4613,astropy/astropy#4641,2016-02-27 11:24:59,astrofrog,6,within
4613,astropy/astropy#4641,2016-02-29 21:32:58,eteq,7,within
4613,astropy/astropy#4561,2016-02-29 21:32:58,eteq,7,within
4613,astropy/astropy#4650,2016-02-29 22:42:36,eteq,8,within
4613,astropy/astropy#4633,2016-02-29 22:42:36,eteq,8,within
4613,astropy/astropy#4657,2016-03-02 00:12:30,eteq,10,within
4613,astropy/astropy#4650,2016-03-02 00:12:30,eteq,10,within
4613,astropy/astropy#4517,2016-03-02 00:12:30,eteq,10,within
4613,astropy/astropy#4633,2016-03-02 00:12:30,eteq,10,within
4595,astropy/astropy#4295,2016-02-10 15:05:29,hamogu,0,within
4586,astropy/astropy#4655,2016-03-01 18:36:04,mcara,10,within
4586,astropy/astropy#4656,2016-03-01 19:54:17,pllim,11,within
4586,astropy/astropy#4656,2016-03-10 04:57:31,eteq,14,within
4561,astropy/astropy#3888,2016-02-03 16:58:01,anchitjain1234,0,within
4561,astropy/astropy#5160,2016-07-06 16:59:21,wmwv,12,within
4547,astropy/astropy#1565,2016-01-30 19:19:46,mwcraig,0,within
4543,numpy/numpy#7142,2016-01-29 15:11:12,mhvk,1,cross
4543,numpy/numpy#7156,2016-02-08 23:22:30,eteq,2,cross
4542,astropy/astropy#5068,2016-06-12 16:23:04,bsipocz,12,within
4540,astropy/astropy#4539,2016-01-28 18:18:39,embray,0,within
4539,astropy/astropy#520,2016-01-27 20:30:30,embray,0,within
4528,astropy/astropy#4530,2016-01-28 13:36:16,astrofrog,3,within
4517,astropy/astropy#4518,2016-01-21 16:00:36,bsipocz,2,within
4514,astropy/astropy#520,2016-01-20 20:13:11,embray,0,within
4492,spacetelescope/PyFITS#74,2016-01-14 16:40:24,Xarthisius,0,cross
4492,astropy/astropy#4460,2016-01-14 16:45:34,embray,1,within
4492,astropy/astropy#4460,2016-01-14 17:46:30,embray,2,within
4492,astropy/astropy#4492,2016-01-14 17:46:30,embray,2,within
4492,astropy/astropy#4460,2016-01-14 20:41:19,saimn,3,within
4492,astropy/astropy#4477,2016-01-14 20:45:59,embray,4,within
4492,astropy/astropy#4477,2016-01-14 20:50:08,saimn,5,within
4491,astropy/astropy#4446,2016-01-14 16:00:13,pllim,0,within
4489,astropy/astropy#4489,2016-01-14 16:24:03,embray,2,within
4482,astropy/astropy#4414,2016-01-13 10:05:48,anchitjain1234,0,within
4474,astropy/astropy#4437,2016-01-12 06:44:52,anchitjain1234,0,within
4474,astropy/astropy#4437,2016-01-12 15:35:53,hamogu,1,within
4474,astropy/astropy#4437,2016-01-12 15:47:56,hamogu,3,within
4474,astropy/astropy#4437,2016-01-12 18:29:42,eteq,5,within
4468,astropy/astropy#4453,2016-01-11 20:29:57,larrybradley,0,within
4468,astropy/astropy#4453,2016-01-13 19:39:16,embray,1,within
4465,astropy/astropy#4456,2016-01-11 01:51:32,mhvk,0,within
4465,astropy/astropy#1221,2016-01-12 21:56:40,embray,2,within
4460,astropy/astropy#4441,2016-01-09 10:12:56,olebole,0,within
4460,astropy/astropy#4441,2016-01-13 18:19:22,embray,1,within
4460,astropy/astropy#4492,2016-01-14 16:46:37,embray,11,within
4460,astropy/astropy#4492,2016-01-14 16:52:07,embray,13,within
4460,astropy/astropy#4492,2016-01-14 19:29:15,olebole,15,within
4457,astropy/astropy#4363,2016-01-08 12:10:48,saimn,2,within
4457,astropy/astropy#4363,2016-01-13 18:45:18,embray,4,within
4457,astropy/astropy#4363,2016-01-13 18:46:20,embray,5,within
4453,astropy/astropy#4468,2016-01-11 20:36:09,larrybradley,4,within
4452,astropy/astropy#4228,2016-01-07 17:24:45,embray,0,within
4442,astropy/astropy#1273,2016-01-06 16:08:33,mhvk,0,within
4427,astropy/astropy#4426,2016-01-01 14:25:30,taldcroft,0,within
4427,astropy/astropy#4426,2016-01-04 16:37:59,taldcroft,2,within
4417,astropy/astropy#4415,2015-12-27 15:26:06,taldcroft,0,within
4415,astropy/astropy#4417,2015-12-27 20:15:23,taldcroft,2,within
4393,astropy/astropy#4171,2015-12-11 19:54:22,embray,0,within
4393,astropy/astropy#4275,2015-12-11 19:54:22,embray,0,within
4392,astropy/astropy#4387,2015-12-10 21:16:06,nden,0,within
4392,astropy/astropy#3845,2015-12-10 23:24:26,astrofrog,5,within
4382,astropy/astropy#4386,2015-12-09 18:30:01,pllim,5,within
4379,astropy/astropy#4378,2015-12-08 01:18:06,eteq,0,within
4379,astropy/astropy#4378,2015-12-09 17:09:56,eteq,3,within
4371,astropy/astropy#4367,2015-12-04 02:04:03,eteq,0,within
4371,astropy/astropy#4358,2015-12-04 02:04:03,eteq,0,within
4371,astropy/astropy#4358,2015-12-04 02:21:15,eteq,1,within
4363,astropy/astropy#4362,2015-12-01 22:09:54,embray,0,within
4363,astropy/astropy#4446,2016-01-12 14:13:05,taldcroft,11,within
4363,astropy/astropy#4457,2016-04-19 08:41:58,saimn,14,within
4358,astropy/astropy#4367,2015-12-04 18:21:55,eteq,5,within
4358,astropy/astropy#4371,2015-12-04 18:21:55,eteq,5,within
4354,astropy/astropy#745,2015-11-29 19:46:29,eteq,1,within
4354,astropy/astropy#4355,2015-11-29 19:46:29,eteq,1,within
4352,astropy/astropy#4240,2015-11-30 16:38:11,embray,3,within
4352,astropy/astropy#4240,2015-12-03 20:47:32,eteq,4,within
4352,astropy/astropy#4240,2015-12-08 13:24:41,olebole,6,within
4350,astropy/astropy#3086,2015-11-25 20:49:22,embray,0,within
4307,astropy/astropy#1380,2015-11-12 19:35:23,embray,3,within
4304,astropy/astropy#4098,2015-11-10 17:05:43,scottransom,0,within
4304,astropy/astropy#4098,2015-11-13 00:31:35,mhvk,7,within
4304,astropy/astropy#4310,2015-11-13 18:43:11,mhvk,10,within
4302,astropy/astropy#4290,2015-11-09 22:44:40,eteq,0,within
4302,astropy/astropy#4309,2015-11-13 19:49:16,eteq,2,within
4301,astropy/astropy#4252,2015-11-09 15:34:23,robcross,0,within
4301,astropy/astropy#4301,2015-11-14 01:53:20,jscargle,6,within
4301,astropy/astropy#4301,2015-11-18 16:24:00,jscargle,8,within
4301,astropy/astropy#4301,2015-11-20 17:33:26,jscargle,15,within
4301,astropy/astropy#4331,2015-11-20 17:55:20,robcross,16,within
4297,astropy/astropy#3981,2015-11-05 13:44:02,saimn,0,within
4297,astropy/astropy#4313,2015-11-16 08:55:08,saimn,3,within
4297,astropy/astropy#4313,2015-11-16 15:11:50,saimn,4,within
4290,astropy/astropy#4268,2015-11-09 21:55:02,eteq,5,within
4290,astropy/astropy#5,2015-11-09 21:55:02,eteq,5,within
4290,astropy/astropy#4268,2015-11-09 22:55:55,StuartLittlefair,6,within
4279,astropy/astropy#4078,2015-10-27 19:33:09,larrybradley,0,within
4266,astropy/specutils#123,2015-11-16 16:23:07,profxj,7,cross
4259,astropy/astropy#4228,2015-10-22 17:49:30,embray,12,within
4259,astropy/astropy#4228,2015-10-22 17:57:00,embray,18,within
4259,numpy/numpy#6208,2015-10-22 18:20:07,embray,23,cross
4259,numpy/numpy#6208,2015-10-22 18:21:28,mhvk,24,cross
4259,numpy/numpy#6467,2015-10-22 18:21:28,mhvk,24,cross
4259,numpy/numpy#6467,2015-10-22 18:54:15,mhvk,28,cross
4259,numpy/numpy#6208,2015-10-22 19:18:53,embray,31,cross
4259,numpy/numpy#6467,2015-10-22 19:18:53,embray,31,cross
4259,numpy/numpy#6562,2015-10-27 18:55:52,mhvk,34,cross
4259,numpy/numpy#6467,2015-10-27 18:55:52,mhvk,34,cross
4252,astropy/astropy#4252,2015-10-30 19:02:44,jscargle,17,within
4249,astropy/astropy#4254,2015-10-22 14:26:49,embray,4,within
4249,astropy/astropy#4221,2015-10-22 14:26:49,embray,4,within
4249,astropy/astropy#4254,2015-10-22 16:15:36,embray,5,within
4249,astropy/astropy#4221,2015-10-22 16:15:36,embray,5,within
4249,astropy/astropy#4254,2015-10-22 18:27:04,eteq,6,within
4249,astropy/astropy#4254,2015-10-23 19:31:33,eteq,7,within
4240,astropy/astropy#1882,2015-12-08 13:27:05,olebole,8,within
4240,astropy/astropy#4739,2016-05-26 21:28:42,mhvk,11,within
4234,astropy/astropy#4242,2015-10-15 21:50:55,MSeifert04,19,within
4234,astropy/astropy#4242,2015-10-19 01:01:03,mwcraig,20,within
4234,astropy/astropy#4234,2015-10-22 23:16:25,MSeifert04,29,within
4234,astropy/astropy#4272,2015-10-25 21:12:57,MSeifert04,33,within
4234,astropy/astropy#4270,2015-10-25 21:12:57,MSeifert04,33,within
4234,astropy/astropy#4271,2015-10-25 21:12:57,MSeifert04,33,within
4234,astropy/astropy#4152,2015-10-25 21:12:57,MSeifert04,33,within
4231,astropy/astropy#3923,2015-10-09 16:42:31,embray,1,within
4229,astropy/astropy#3843,2015-10-13 15:50:39,mhvk,20,within
4228,astropy/astropy#3854,2015-10-07 18:02:03,embray,0,within
4228,astropy/astropy#4228,2015-10-13 20:43:26,embray,10,within
4228,astropy/astropy#4247,2015-10-19 14:32:26,mhvk,13,within
4222,astropy/astropy#4123,2015-10-05 19:58:49,mhvk,0,within
4222,astropy/astropy#3915,2015-10-05 19:58:49,mhvk,0,within
4222,astropy/astropy#4075,2015-10-05 21:40:45,mhvk,1,within
4222,astropy/astropy#4075,2015-10-13 01:17:51,mhvk,2,within
4222,astropy/astropy#3915,2015-10-27 16:53:38,mhvk,7,within
4222,astropy/astropy#4075,2015-11-12 20:54:01,embray,13,within
4222,astropy/astropy#3915,2015-11-12 20:54:01,embray,13,within
4213,astropy/astropy#4208,2015-10-02 15:30:55,taldcroft,0,within
4208,astropy/astropy#4213,2015-10-02 15:32:59,taldcroft,5,within
4205,astropy/astropy#2970,2015-09-30 19:31:12,pllim,0,within
4197,astropy/astropy#3937,2015-09-28 22:08:02,saimn,0,within
4197,astropy/astropy#4131,2015-09-28 22:08:02,saimn,0,within
4197,astropy/astropy#4131,2015-10-02 21:14:08,saimn,2,within
4190,astropy/astropy#4177,2015-09-27 21:18:09,MSeifert04,0,within
4190,astropy/astropy#4177,2015-09-28 06:53:03,MSeifert04,1,within
4190,astropy/astropy#4177,2015-09-28 10:04:40,MSeifert04,2,within
4190,astropy/astropy#4234,2015-10-10 18:22:01,MSeifert04,3,within
4177,astropy/astropy#4152,2015-09-21 11:46:40,MSeifert04,0,within
4177,MSeifert04/astropy#1,2015-09-21 22:53:05,MSeifert04,2,cross
4177,astropy/astropy#4175,2015-09-22 07:32:15,saimn,3,within
4170,astropy/astropy#4152,2015-09-20 06:01:19,MSeifert04,0,within
4170,astropy/astropy#4152,2015-09-26 06:35:30,mwcraig,4,within
4170,astropy/astropy#4234,2015-10-10 18:22:30,MSeifert04,12,within
4164,astropy/astropy#4027,2015-09-17 20:39:47,embray,0,within
4164,astropy/astropy#3229,2015-09-18 19:27:16,embray,11,within
4164,astropy/astropy#4027,2015-09-18 19:27:16,embray,11,within
4164,astropy/astropy#4178,2015-09-28 14:45:50,embray,16,within
4164,astropy/astropy#4178,2015-09-28 14:47:44,embray,17,within
4164,astropy/astropy#4020,2015-09-28 14:50:17,embray,18,within
4164,astropy/astropy#4194,2015-09-28 16:29:29,embray,20,within
4164,astropy/astropy#4194,2015-09-29 18:16:16,embray,21,within
4162,astropy/astropy#4122,2015-09-17 10:54:23,lingxz,0,within
4159,astropy/astropy#4158,2015-09-16 14:27:13,pllim,0,within
4158,astropy/astropy#2970,2015-09-15 21:30:22,embray,0,within
4152,astropy/astropy#3715,2015-09-12 19:52:32,mhvk,1,within
4152,astropy/astropy#4272,2016-01-31 19:19:37,MSeifert04,5,within
4151,astropy/astropy#4144,2015-09-12 16:57:15,lingxz,0,within
4151,astropy/astropy#4144,2015-09-14 14:44:02,embray,2,within
4147,astropy/astropy#4145,2015-09-11 15:49:55,DanielLenz,0,within
4147,astropy/astropy#4146,2015-09-11 16:06:56,pllim,1,within
4145,astropy/astropy#4147,2015-09-12 15:11:02,mhvk,1,within
4142,astropy/astropy#4089,2015-09-10 14:53:18,mdboom,0,within
4137,astropy/astropy#4130,2015-09-08 19:15:20,jehturner,0,within
4137,astropy/astropy#4130,2015-09-08 19:56:48,mwcraig,1,within
4137,astropy/astropy#4130,2015-09-11 14:31:36,embray,3,within
4130,astropy/astropy#4137,2015-09-08 00:52:31,jehturner,0,within
4130,astropy/astropy#4129,2015-09-08 00:52:31,jehturner,0,within
4129,astropy/astropy#4130,2015-09-11 14:31:20,embray,2,within
4122,astropy/astropy#4162,2015-11-05 19:21:51,mwcraig,1,within
4120,astropy/astropy#4115,2015-09-03 16:59:03,taldcroft,0,within
4098,astropy/astropy#3930,2015-08-26 23:57:16,taldcroft,1,within
4098,astropy/astropy#3930,2015-08-27 00:32:26,taldcroft,2,within
4098,astropy/astropy#4099,2015-08-27 00:32:26,taldcroft,2,within
4098,astropy/astropy#3930,2015-08-27 16:47:07,embray,3,within
4098,astropy/astropy#4075,2015-08-27 16:47:07,embray,3,within
4098,astropy/astropy#4099,2015-08-27 19:53:16,embray,4,within
4089,astropy/astropy#3927,2015-09-10 10:10:13,saimn,1,within
4089,astropy/astropy#4142,2015-09-10 14:57:08,mdboom,3,within
4089,astropy/astropy#4239,2016-07-02 22:06:34,saimn,6,within
4084,astropy/astropy#4083,2015-08-17 21:42:32,embray,0,within
4084,astropy/astropy#4083,2015-08-17 21:44:47,embray,1,within
4082,astropy/astropy#4212,2015-10-02 05:54:32,eteq,2,within
4060,astropy/astropy#4059,2015-08-09 15:17:35,taldcroft,0,within
4059,astropy/astropy#4060,2015-08-09 15:18:16,taldcroft,1,within
4059,astropy/astropy#4060,2015-08-10 17:03:24,taldcroft,4,within
4057,astropy/astropy#4055,2015-08-07 17:43:43,bmorris3,0,within
4057,astropy/astropy#4057,2015-09-03 18:02:57,embray,7,within
4033,astropy/astropy#3920,2015-08-03 21:05:28,eteq,0,within
4033,astroplanners/astroplan#39,2015-08-03 21:05:56,eteq,1,cross
4030,matplotlib/matplotlib#4855,2015-08-03 14:41:16,mdboom,0,cross
4022,astropy/astropy#3910,2015-07-30 22:35:19,embray,0,within
4016,astropy/astropy#4015,2015-07-29 19:43:31,embray,1,within
4015,astropy/astropy#3909,2015-07-28 21:30:49,astrofrog,0,within
4015,astropy/astropy#4012,2015-07-29 16:11:08,embray,1,within
4012,astropy/astropy#4002,2015-07-28 15:08:05,embray,0,within
4012,astropy/astropy#4001,2015-07-28 15:08:05,embray,0,within
4007,astropy/astropy#3976,2015-07-24 16:21:37,mhvk,0,within
3998,astropy/astropy#3920,2015-07-22 23:03:13,eteq,1,within
3998,astropy/astropy#3750,2015-07-22 23:05:21,eteq,2,within
3993,astropy/astropy#3991,2015-07-22 15:53:48,mdboom,0,within
3991,astropy/astropy#3993,2015-07-22 15:53:58,mdboom,2,within
3983,astropy/astropy#3906,2015-07-21 12:58:37,mdboom,0,within
3982,astropy/astropy#3916,2015-07-20 22:03:21,embray,0,within
3979,astropy/astropy#3978,2015-07-20 15:54:09,mdboom,0,within
3979,astropy/astropy#3978,2015-07-21 15:06:26,mdboom,2,within
3970,astropy/astropy#3967,2015-07-17 02:52:06,mwcraig,0,within
