number,issue_rel,rel_time,rel_author,rel_comment,type
7264,numpy/numpy#2,2016-02-16 18:54:05,anntzer,2,within
7264,numpy/numpy#15,2016-02-16 18:54:05,anntzer,2,within
7264,numpy/numpy#13,2016-02-16 18:54:05,anntzer,2,within
7264,numpy/numpy#6,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#3,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#5,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#7,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#8,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#1,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#4,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#2,2016-02-16 19:12:27,ahaldane,5,within
7264,numpy/numpy#6,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#3,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#5,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#7,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#8,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#9,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#1,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#4,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#2,2016-02-16 23:00:23,ahaldane,13,within
7264,numpy/numpy#5106,2016-02-16 23:33:20,ahaldane,22,within
7260,numpy/numpy#7259,2016-02-16 15:40:20,gerritholl,0,within
7260,numpy/numpy#7267,2016-02-22 20:14:18,ahaldane,6,within
7258,numpy/numpy#7224,2016-02-16 02:27:25,charris,0,within
7254,numpy/numpy#7203,2016-02-15 13:05:39,gfyoung,0,within
7237,numpy/numpy#7224,2016-02-12 22:13:26,charris,0,within
7205,numpy/numpy#7180,2016-02-07 17:34:21,charris,0,within
7204,numpy/numpy#7200,2016-02-07 17:31:38,charris,0,within
7204,numpy/numpy#7201,2016-02-07 17:31:38,charris,0,within
7194,numpy/numpy#7164,2016-02-05 15:59:34,jakirkham,0,within
7194,numpy/numpy#7020,2016-02-05 15:59:34,jakirkham,0,within
7194,numpy/numpy#5580,2016-02-05 15:59:34,jakirkham,0,within
7194,numpy/numpy#7194,2016-02-06 02:11:52,njsmith,10,within
7194,numpy/numpy#7178,2016-02-08 01:29:34,charris,19,within
7194,numpy/numpy#7194,2016-02-08 01:29:34,charris,19,within
7194,pypa/pip#2494,2016-02-08 06:29:14,jakirkham,22,cross
7194,numpy/numpy#7194,2016-02-08 07:12:27,njsmith,23,within
7194,numpy/numpy#7209,2016-02-08 07:17:17,jakirkham,24,within
7194,numpy/numpy#7210,2016-02-08 12:47:17,jakirkham,26,within
7194,numpy/numpy#5580,2016-02-09 00:57:08,jakirkham,37,within
7194,numpy/numpy#7020,2016-02-11 00:13:25,ahaldane,52,within
7187,numpy/numpy#7194,2016-02-09 18:48:16,homu,9,within
7187,numpy/numpy#7194,2016-02-09 18:59:21,charris,10,within
7187,numpy/numpy#7363,2016-02-28 17:44:09,seberg,14,within
7180,numpy/numpy#5760,2016-02-03 21:14:09,madphysicist,0,within
7180,numpy/numpy#5981,2016-02-03 21:14:09,madphysicist,0,within
7180,numpy/numpy#7181,2016-02-05 20:42:58,madphysicist,6,within
7180,numpy/numpy#7197,2016-02-05 20:52:48,njsmith,8,within
7178,numpy/numpy#7168,2016-02-03 08:58:24,gfyoung,0,within
7178,numpy/numpy#7194,2016-02-17 09:16:16,gfyoung,2,within
7175,numpy/numpy#7756,2016-06-18 01:17:37,charris,9,within
7175,numpy/numpy#7757,2016-06-18 01:17:37,charris,9,within
7166,numpy/numpy#7129,2016-02-02 00:33:29,charris,0,within
7157,numpy/numpy#7119,2016-01-31 22:27:33,gfyoung,0,within
7155,numpy/numpy#7155,2016-02-01 02:23:47,njsmith,1,within
7153,numpy/numpy#7112,2016-01-31 20:41:08,charris,0,within
7152,numpy/numpy#7112,2016-01-31 02:13:23,bertrand-l,0,within
7129,numpy/numpy#7129,2016-01-29 22:45:40,njsmith,3,within
7127,numpy/numpy#7131,2016-01-27 22:01:30,charris,7,within
7119,numpy/numpy#647,2016-01-25 22:07:33,gfyoung,0,within
7119,numpy/numpy#647,2016-01-31 20:51:25,rgommers,4,within
7091,numpy/numpy#7087,2016-01-21 21:07:16,charris,0,within
7088,numpy/numpy#5626,2016-01-21 18:28:23,jakirkham,0,within
7088,numpy/numpy#7098,2016-01-23 01:34:09,jakirkham,21,within
7088,numpy/numpy#7575,2016-04-27 13:01:11,mgeier,24,within
7078,numpy/numpy#3774,2016-01-21 01:19:31,charris,5,within
7061,numpy/numpy#7060,2016-01-19 21:10:56,madphysicist,2,within
7060,numpy/numpy#7061,2016-01-19 19:52:19,madphysicist,5,within
7060,numba/numba#829,2016-01-19 20:29:13,madphysicist,12,cross
7055,numpy/numpy#4263,2016-01-18 20:38:57,gfyoung,0,within
7055,numpy/numpy#6938,2016-01-19 10:14:06,gfyoung,2,within
7055,numpy/numpy#7082,2016-01-24 00:22:15,homu,9,within
7053,numpy/numpy#6693,2016-01-18 19:52:08,tushar-rishav,0,within
7031,numpy/numpy#6699,2016-01-16 17:08:38,charris,0,within
7028,numpy/numpy#7021,2016-01-16 16:49:54,charris,1,within
7022,numpy/numpy#6127,2016-01-15 18:45:23,charris,0,within
7021,numpy/numpy#7028,2016-01-16 10:44:12,sam09,4,within
7021,numpy/numpy#7028,2016-01-16 16:49:47,charris,5,within
7019,pydata/pandas#12049,2016-01-15 17:19:48,shoyer,0,cross
7019,numpy/numpy#7001,2016-01-15 17:19:48,shoyer,0,within
7019,pydata/pandas#12058,2016-01-15 21:15:35,jreback,3,cross
7019,pydata/pandas#12058,2016-01-15 21:16:25,njsmith,4,cross
7019,numpy/numpy#7019,2016-01-15 21:16:25,njsmith,4,within
7019,pydata/pandas#6581,2016-01-15 21:30:32,jreback,6,cross
7019,numpy/numpy#7019,2016-01-16 01:36:34,shoyer,9,within
7019,numpy/numpy#7019,2016-01-16 05:19:17,njsmith,12,within
7019,numpy/numpy#7001,2016-01-16 17:46:31,charris,13,within
7019,numpy/numpy#7001,2016-01-16 18:06:23,njsmith,14,within
7019,numpy/numpy#7019,2016-01-16 18:06:23,njsmith,14,within
7019,numpy/numpy#7057,2016-01-18 22:40:58,charris,19,within
7003,numpy/numpy#6974,2016-01-13 13:19:43,gfyoung,0,within
7003,numpy/numpy#7000,2016-01-13 13:28:20,gfyoung,1,within
7003,numpy/numpy#7000,2016-01-13 14:53:07,gfyoung,2,within
7003,numpy/numpy#9122,2016-01-13 15:00:56,gfyoung,3,within
7003,numpy/numpy#9123,2016-01-13 15:03:33,gfyoung,4,within
7003,numpy/numpy#9124,2016-01-13 15:32:16,gfyoung,5,within
7003,numpy/numpy#7207,2016-02-08 20:27:00,alimuldal,11,within
7000,numpy/numpy#1170,2016-01-13 14:23:25,mhvk,2,within
7000,numpy/numpy#7000,2016-01-13 19:51:44,shoyer,8,within
7000,numpy/numpy#7000,2016-01-13 19:54:05,shoyer,10,within
7000,numpy/numpy#7000,2016-01-13 19:56:39,shoyer,12,within
6976,numpy/numpy#6712,2016-01-08 22:35:14,ewmoore,0,within
6976,numpy/numpy#6976,2016-01-09 03:25:15,njsmith,7,within
6975,numpy/numpy#6063,2016-01-08 20:15:23,charris,0,within
6975,numpy/numpy#7653,2016-05-21 00:29:48,jakirkham,2,within
6945,numpy/numpy#6942,2016-01-05 23:38:37,charris,0,within
6942,numpy/numpy#6937,2016-01-05 22:28:05,mwiebe,0,within
6925,numpy/numpy#5929,2016-01-02 23:31:33,charris,0,within
6925,numpy/numpy#6922,2016-01-02 23:31:33,charris,0,within
6924,numpy/numpy#6922,2016-01-02 21:18:50,charris,0,within
6924,numpy/numpy#6924,2016-01-02 22:23:31,njsmith,9,within
6912,numpy/numpy#6646,2015-12-31 02:09:22,gfyoung,0,within
6906,numpy/numpy#6914,2015-12-31 09:08:52,rgommers,2,within
6893,numpy/numpy#6882,2015-12-28 23:49:08,charris,0,within
6881,numpy/numpy#6824,2015-12-23 19:06:52,charris,0,within
6881,numpy/numpy#6824,2015-12-24 05:12:36,gfyoung,1,within
6881,numpy/numpy#6812,2015-12-30 21:46:41,charris,5,within
6864,numpy/numpy#6864,2015-12-20 09:14:31,njsmith,6,within
6864,numpy/numpy#6864,2015-12-20 09:18:19,njsmith,8,within
6852,numpy/numpy#6696,2015-12-17 21:52:31,charris,0,within
6837,numpy/numpy#6837,2015-12-16 19:00:48,njsmith,4,within
6819,numpy/numpy#6807,2015-12-11 21:29:03,cgohlke,0,within
6819,numpy/numpy#6813,2015-12-11 21:29:03,cgohlke,0,within
6813,numpy/numpy#6807,2015-12-11 16:59:41,charris,0,within
6807,numpy/numpy#6807,2015-12-11 02:24:12,njsmith,1,within
6807,numpy/numpy#6807,2015-12-11 03:00:16,njsmith,3,within
6807,numpy/numpy#6685,2015-12-11 03:00:16,njsmith,3,within
6807,numpy/numpy#6813,2015-12-12 16:09:37,charris,18,within
6807,numpy/numpy#6817,2015-12-12 16:09:37,charris,18,within
6807,numpy/numpy#6819,2015-12-12 16:09:37,charris,18,within
6804,numpy/numpy#6804,2015-12-09 23:47:41,njsmith,8,within
6783,numpy/numpy#6781,2015-12-06 20:59:35,charris,0,within
6781,numpy/numpy#6783,2015-12-07 21:57:35,charris,1,within
6774,numpy/numpy#6773,2015-12-05 23:24:02,pv,0,within
6772,numpy/numpy#6718,2015-12-05 20:00:48,charris,0,within
6763,numpy/numpy#6724,2015-12-03 17:50:54,gerritholl,0,within
6763,numpy/numpy#6755,2015-12-03 17:50:54,gerritholl,0,within
6761,numpy/numpy#6760,2015-12-03 16:38:11,gerritholl,0,within
6758,numpy/numpy#6740,2015-12-02 20:11:37,seberg,0,within
6757,numpy/numpy#6717,2015-12-02 18:32:48,ahaldane,0,within
6756,numpy/numpy#6718,2015-12-02 15:48:58,joernhees,0,within
6755,numpy/numpy#6724,2015-12-02 12:43:20,gerritholl,0,within
6755,numpy/numpy#6763,2015-12-03 18:11:19,charris,5,within
6748,numpy/numpy#3544,2015-11-30 08:41:14,saimn,0,within
6748,numpy/numpy#6723,2015-12-01 20:57:21,seberg,2,within
6738,numpy/numpy#6019,2015-11-26 17:05:29,charris,0,within
6736,numpy/numpy#6719,2015-11-26 16:09:02,charris,0,within
6734,numpy/numpy#6732,2015-11-26 14:31:25,saimn,0,within
6734,numpy/numpy#6754,2015-12-02 09:24:45,saimn,5,within
6733,numpy/numpy#6729,2015-11-26 12:07:07,gerritholl,0,within
6732,numpy/numpy#6734,2016-02-04 09:25:28,saimn,5,within
6729,numpy/numpy#6094,2015-11-25 20:44:48,gerritholl,0,within
6728,numpy/numpy#6723,2015-11-25 20:39:35,gerritholl,0,within
6720,numpy/numpy#6721,2015-11-25 16:15:47,gerritholl,5,within
6720,numpy/numpy#6721,2015-11-25 16:53:54,charris,6,within
6715,numpy/numpy#6694,2015-11-24 18:37:58,charris,0,within
6712,scipy/scipy#4729,2015-11-23 02:10:25,argriffing,0,cross
6712,numpy/numpy#6081,2016-01-03 00:12:54,argriffing,5,within
6711,numpy/numpy#7721,2016-06-10 04:38:29,badhrink,3,within
6703,numpy/numpy#6702,2015-11-24 15:33:48,ahaldane,2,within
6702,numpy/numpy#6701,2015-11-20 15:17:25,astrofrog,5,within
6702,numpy/numpy#6662,2015-11-20 15:50:05,astrofrog,8,within
6702,numpy/numpy#6662,2015-11-20 16:04:57,charris,10,within
6702,numpy/numpy#6662,2015-11-20 20:46:09,homu,11,within
6702,numpy/numpy#6662,2015-11-20 20:46:26,charris,12,within
6699,numpy/numpy#7031,2016-01-16 17:10:35,charris,4,within
6690,matplotlib/matplotlib#5221,2015-11-15 22:29:12,lzkelley,0,cross
6690,numpy/numpy#5221,2015-11-15 22:29:12,lzkelley,0,within
6682,numpy/numpy#6895,2015-12-29 19:46:53,rgommers,7,within
6662,numpy/numpy#6701,2015-11-20 16:08:06,astrofrog,9,within
6645,numpy/numpy#5920,2015-11-06 19:18:32,charris,0,within
6645,numpy/numpy#6636,2015-11-06 19:18:32,charris,0,within
6644,numpy/numpy#6641,2015-11-06 18:39:23,charris,0,within
6642,numpy/numpy#5920,2015-11-06 17:10:36,ahaldane,0,within
6642,numpy/numpy#6636,2015-11-06 17:10:36,ahaldane,0,within
6626,numpy/numpy#6618,2015-11-04 21:37:43,charris,0,within
6621,numpy/numpy#6618,2015-11-03 16:21:31,charris,0,within
6601,numpy/numpy#5200,2015-11-01 14:16:31,ignatenkobrain,0,within
6601,numpy/numpy#5200,2015-11-01 16:43:40,mhvk,1,within
6596,numpy/numpy#6590,2015-10-31 18:41:40,charris,0,within
6596,numpy/numpy#6590,2015-11-01 17:21:35,ahaldane,2,within
6590,numpy/numpy#6467,2015-10-30 15:34:31,ahaldane,2,within
6590,numpy/numpy#6590,2015-10-30 16:00:05,njsmith,5,within
6590,numpy/numpy#6590,2015-10-30 16:22:53,ewmoore,9,within
6590,numpy/numpy#6596,2015-10-31 18:43:16,charris,24,within
6587,numpy/numpy#6582,2015-10-30 02:18:35,njsmith,4,within
6587,numpy/numpy#6587,2015-10-30 07:51:49,njsmith,6,within
6587,numpy/numpy#6587,2015-10-30 08:24:49,njsmith,8,within
6569,numpy/numpy#6461,2015-10-26 23:48:10,wackywendell,0,within
6569,numpy/numpy#6569,2015-10-27 01:15:00,njsmith,2,within
6569,numpy/numpy#6569,2015-10-27 22:33:30,njsmith,11,within
6553,numpy/numpy#6530,2015-10-23 17:57:39,yashmehrotra,0,within
6553,numpy/numpy#6553,2015-10-27 08:26:26,njsmith,8,within
6553,numpy/numpy#6530,2015-10-27 08:26:26,njsmith,8,within
6553,numpy/numpy#6553,2015-10-28 04:53:13,njsmith,16,within
6551,numpy/numpy#6257,2015-10-23 06:08:58,rgommers,21,within
6551,numpy/numpy#5467,2015-10-23 23:46:54,njsmith,33,within
6551,numpy/numpy#5467,2015-10-24 08:33:37,rgommers,35,within
6543,numpy/numpy#3367,2015-10-21 16:04:57,charris,0,within
