number,within_refs,cross_refs,commit_refs
7325,"['/numpy/numpy/issues/7436', '/numpy/numpy/issues/7406', '/numpy/numpy/issues/7460', '/numpy/numpy/issues/7491']","['/pydata/pandas/issues/12413', '/pydata/pandas/issues/12644', '/scipy/scipy/issues/5987', '/pydata/pandas/issues/12687']","['/numpy/numpy/pull/7325/commits/2e0f8ab73f217319d9037bb801c96e9505cd3461', '/numpy/numpy/pull/7325/commits/fdb05497a1501dc84c7942d85155b4cf4b22df95', '/gfyoung/numpy/commit/f0b6e8764df76eef514a43887e4cd1a50d6b9745', '/gfyoung/numpy/commit/5c31b4680a0287f8640de0293549f6f33dcb700d', '/gfyoung/numpy/commit/b9724111d44e2a8bdd71eae7974943d5ca7a9fb5', '/gfyoung/numpy/commit/e8dd4fcfabdba035470db6cdd8d5742e4550b151', '/gfyoung/numpy/commit/d66f8e1f07d01a3a92bb67375139cc22874027a9', '/gfyoung/numpy/commit/d4216d90fb7eabc42f47560d0f0808b01cbcb4d5', '/gfyoung/numpy/commit/eebc06a3e4c8d6e2088ef7258b559e705d509d7c', '/gfyoung/numpy/commit/39976c2d96c28826d398602056eb76136db1f99e', '/gfyoung/numpy/commit/0586722cde30114aa3b5810b626f6d8e3cae609b', '/gfyoung/numpy/commit/fb5f57ae11380f89bb3b8f717e576926d22fb9a1', '/gfyoung/numpy/commit/291d46028e20c94b6a13404371aedf725d8b8013', '/gfyoung/numpy/commit/43faffbeff5c03b39a8c10b322ce1d47c83296c8', '/gfyoung/numpy/commit/e6e1ea2087c1406514a878a3ebc9a9aeac95ff54', '/gfyoung/numpy/commit/3f09ce278f594d5495afea0e5b6d8c87ff1cb661', '/gfyoung/numpy/commit/92186ccf253cbe81968343be498659240f76aa98', '/gfyoung/numpy/commit/03bc950dcb5d6e857b01e9e0642bc99e1707a63b', '/gfyoung/numpy/commit/dc96f62e152858cff6957ab9eea984d26e74682a', '/gfyoung/numpy/commit/df1c8ac78a938912370353cc51f3dd11edf7eb1c', '/gfyoung/numpy/commit/f2c7d27043da9ec6f1d27815f6ac758562696bf7', '/gfyoung/numpy/commit/eb5f704cccce1d5df7385d3aed5c17dbe0fa14e3', '/gfyoung/numpy/commit/ad17a0b6605957f08aa0b18f8f1b4e0f5c5c0c27', '/gfyoung/numpy/commit/2b30afb5bb37e7ab559b8934c28f667602d4e8e0', '/gfyoung/numpy/commit/8bf620ecbfbf453c9316e0f80c5adbeb62ac7718', '/gfyoung/numpy/commit/69435fd38b25de250b1dd69d140d6a6fa2de95b9', '/gfyoung/numpy/commit/fb99e050200249a6b5730724c76c7f3657f71169', '/gfyoung/numpy/commit/db405ce57035fc8f0d1691ec3346a858eda7d468', '/gfyoung/numpy/commit/660e4044ea631ed5c2575d4dff4be8094cf098e8', '/gfyoung/numpy/commit/c7e781b1a31bb3417a1308c89d181b16ddf57d22', '/gfyoung/numpy/commit/1ae8624da44ba60ebd80f14bab93102d1a1001fe', '/gfyoung/numpy/commit/63f939604dae9dd4fe4499670ad9b389e253db82', '/gfyoung/numpy/commit/654ffa587b8607ec9c2ba71228dd0625a2b9f15b', '/gfyoung/numpy/commit/fbd12f1e1c98142c1b047d753480030f920aa5bb', '/gfyoung/numpy/commit/c20d941c0e968eae725b6d6316dd8eb77192b38a', '/gfyoung/numpy/commit/3306809919550c965b1ed9f7ab3e6041cf92369a', '/gfyoung/numpy/commit/95c00b9c1eb0671760288a03567f0da903c94344', '/gfyoung/numpy/commit/8b83512a25d44034054455c789434ff3fc2e4beb', '/gfyoung/numpy/commit/de197480a845ee7f3170f4276efc7e020b07e9dd', '/gfyoung/numpy/commit/5dc3da2e3e08c896cebe2b5fdd759665f5c3fd4f', '/gfyoung/numpy/commit/9515d64268a3b03e00db74ecd884bed716c49752', '/gfyoung/numpy/commit/d933b159c8bf8496243da0cc902137a7774da3e3', '/gfyoung/numpy/commit/4d896ea2d377bfaad3612bee7f14dd4e34713083', '/gfyoung/numpy/commit/59406fd52bcbab73768972313b097116af2c4f61', '/gfyoung/numpy/commit/68354b1c5dea021b4b4e846f3f620286cfcc1901', '/gfyoung/numpy/commit/7191c44d913072dd5f66145591d2427e288f59c8', '/gfyoung/numpy/commit/44482f0cf468a62b645707f979a4b134808304e8', '/gfyoung/numpy/commit/00eb23228f9d52682238c1dc230c9c25f04be35c', '/gfyoung/numpy/commit/d15d88701a9b8ccffe468f94accd53a67194e15b', '/gfyoung/numpy/commit/9f35103dac99d412c13c28145e5e9a048ed3756f', '/gfyoung/numpy/commit/05cea1618d871019710e20039130653ce2519009', '/gfyoung/numpy/commit/db08d382d8aa5a65f9d191c3fba994faf23775d7', '/gfyoung/numpy/commit/d1eacc768bf58211a13d242d556c330a57ad5728', '/gfyoung/numpy/commit/cf8319d4d448db22bb69b316e727ddf1750fbe28', '/gfyoung/numpy/commit/42703cd5facbddc3c2e778a70948628fcb8df510', '/gfyoung/numpy/commit/c262935e35159918143786654f57cdc2357ba20d', '/gfyoung/numpy/commit/a036eaccbaf22325929e7a520a3aaa3897132911', '/gfyoung/numpy/commit/8579bde83d47f21a17612850d90b1a068f1bab1a', '/gfyoung/numpy/commit/8dd9a696cca9fb6a346f46434f49f8b12d76d657', '/gfyoung/numpy/commit/c55f62444042f64c778d69d7b121b53ff15e0fb4', '/gfyoung/numpy/commit/35ca7a047916f67a33883073d942382b0f36cfb8', '/gfyoung/numpy/commit/24bf112b6e4055340022d1c9c64aacd7ff389175', '/gfyoung/numpy/commit/298370b9c9bcf256829aad458f22de42a0ef6132', '/gfyoung/numpy/commit/ee5bc48c0609fcfb9d97f9a720bced84c7ac08e9', '/gfyoung/numpy/commit/a1978052d810b39439698edfcac66c796d7c857a', '/gfyoung/numpy/commit/a3c09e27016d21cf83a2a099594a55abafb8d60a', '/gfyoung/numpy/commit/f70b6eb790ff18f742d0719f26e608956c24aa1f', '/gfyoung/numpy/commit/7ea21dd7f149738f81503633d59ebf8bfc9efabe', '/gfyoung/numpy/commit/52fb15bfc33b7c9e5ba58de9d5e32a72c8180562', '/gfyoung/numpy/commit/9345553261fa967f0167066d8981d3a740820d1f', '/gfyoung/numpy/commit/fcbf4873942f7a3328cfbfad50064baa8d3594c1', '/gfyoung/numpy/commit/80c5de0280fb7be08a708242f7f1f69eb97df43a', '/gfyoung/numpy/commit/937258f1b3e28639510177d27d69b35fca563087', '/gfyoung/numpy/commit/e056e8ad189bbb451e588362fd09eb9ef3569b30', '/gfyoung/numpy/commit/5caca3b5fb44eae61c68670e4c35e4e70c271a43', '/gfyoung/numpy/commit/744f678b465be98161ef8b82d9812d35205af96b', '/gfyoung/numpy/commit/8ece3403c0d3d66bd95ffeaca4f6daebe1f3df75', '/gfyoung/numpy/commit/e1aca816b5bc49d3b3b3d624c7450fbeea3a0458', '/gfyoung/numpy/commit/4f52abea025f704bdcd69040a0fb05ec453d9846', '/gfyoung/numpy/commit/ddb519583178d1548c18e84c741b2620c225cc88', '/gfyoung/numpy/commit/7d0eb21dfbf9e8cf40b2a313714838033501fad9', '/gfyoung/numpy/commit/bb0cad0cb20df5086416bc29aaefd9ce34753e89', '/gfyoung/numpy/commit/dc4dfb800493182bb1e48b13024a320f2d3937c8', '/gfyoung/numpy/commit/63774512977777cecd408feb7cab1234a4aa03cc', '/gfyoung/numpy/commit/326635ea0ccb8cb6db7c03570bdf1a893b5eb2ef', '/gfyoung/numpy/commit/1202aeb3f5aceee70acc09bf380e7129c34731b6', '/gfyoung/numpy/commit/854ae5f898dba383ff8332e70c374fbe50fae59b', '/gfyoung/numpy/commit/4cd4865cd8b40daadeadeb36899b8ee5bfb0edc1', '/gfyoung/numpy/commit/a1c52ce3c239def1a1d375083d0f77cf6450297f', '/gfyoung/numpy/commit/8ad9374fe32b681f122dfd831dff9eccfa2d9fce', '/gfyoung/numpy/commit/ef26b2ffd8277b43548c8c00caaec129ce6765d2', '/gfyoung/numpy/commit/bfa84169218fdcf2346012ecf445e22ae922775d', '/gfyoung/numpy/commit/004163597d7900e4e8e974130b46bf9e1cd3798f', '/gfyoung/numpy/commit/d468243801c89e6bec5e1f8bcbcedea1eccd4f17', '/gfyoung/numpy/commit/d815dac68a196ebdce0350b9fa22ffe515595608', '/gfyoung/numpy/commit/703d7c36bff0e962131e5fb35af80c316376a414']"
7323,['/numpy/numpy/issues/7331'],[],['/numpy/numpy/pull/7323/commits/94db6e936669b5f3475bc3717987937c4e94e3ad']
7316,['/numpy/numpy/issues/7323'],[],[]
7312,"['/numpy/numpy/issues/5706', '/numpy/numpy/issues/7397']","['/astropy/astropy/issues/4624', '/astropy/astropy/issues/4722']",['/numpy/numpy/pull/7312/commits/644865f5a2cf590598597c2e4ea2f4b14d1e87b7']
7308,[],[],['/numpy/numpy/pull/7308/commits/8e7d2dfeaf5464e6d970ae507284831505ebb16c']
7305,[],[],['/numpy/numpy/pull/7305/commits/9cdff27107b5feb0f6bfe5c408970716b19aa93d']
7297,[],[],"['/numpy/numpy/pull/7297/commits/e5ce6fc7cd64afa4d20fbbdeb9fa3e2ecc3cb779', '/numpy/numpy/pull/7297/commits/61b395db3da098b44f518dc0fe8e4e95bd2aa781', '/numpy/numpy/pull/7297/commits/618d6324e204c29c6d8e297a6e33116f1eba628c', '/numpy/numpy/pull/7297/commits/eff3ba45c9e45831b1fbac60273ed29b30920c33', '/numpy/numpy/pull/7297/commits/cb72ae770bcbf50cdcfd49d6a868d817ead561e0', '/numpy/numpy/pull/7297/commits/91558db71eaa3c9f7d984b74f550a92f302cf1fa']"
7290,[],[],['/numpy/numpy/pull/7290/commits/545d53b45e7b62bb1a7718da7271718d657baa0b']
7288,[],[],['/numpy/numpy/pull/7288/commits/d0123734a8aaac9d4649a65957cf1cc01d033e15']
7287,"['/numpy/numpy/issues/7655', '/numpy/numpy/issues/7656']",[],"['/charris/numpy/commit/d486d0167287589deed05ec2173fa8d0adfe82f2', '/charris/numpy/commit/d5e128c331a2ab404821e744f826da3f840733da', '/charris/numpy/commit/72d41d44fae2d6c59dc7a30c88a621263c1cc0a9', '/daniel-perry/numpy/commit/31f493ed98e2c8066461e36de39592357580c582', '/boegel/easybuild-easyconfigs/commit/4ab5778b52a6725bf486dc26f831dba0a1cdfd1b', '/boegel/easybuild-easyconfigs/commit/faf15ee3d5595d071d712cd70bdc7af7cd6dd973']"
7285,[],"['/pydata/pandas/issues/12389', '/pydata/pandas/issues/12390']",['/numpy/numpy/pull/7285/commits/4f91544af2a74bc2dcecfce5db05b015f26721e4']
7278,[],[],['/numpy/numpy/pull/7278/commits/0f4f8807b93375b14856d3b34a0dea73bdb64b73']
7274,[],[],['/numpy/numpy/pull/7274/commits/ed527cd7b28a76c8ecb2bd0e32a74a03767916bb']
7271,[],[],['/numpy/numpy/pull/7271/commits/d4e120d5c174b07bc4413d397b02a12b0d5591cc']
7266,"['/numpy/numpy/issues/6938', '/numpy/numpy/issues/7291', '/numpy/numpy/issues/7393', '/numpy/numpy/issues/7397']",[],"['/numpy/numpy/pull/7266/commits/3fb847a93a6d16a8dd466f2545bc8b7d6ea1eb58', '/numpy/numpy/pull/7266/commits/bf6017a42dae58f0354e7da70c24f3ded40d0410', '/charris/numpy/commit/545d53b45e7b62bb1a7718da7271718d657baa0b']"
7264,['/numpy/numpy/issues/7266'],[],"['/ahaldane/numpy/commit/941730e30a58bb7ab8af5a1f27a1e6412e360efd', '/ahaldane/numpy/commit/5965905ae4040151cb4f7a1adfc81abec8342df1', '/ahaldane/numpy/commit/f98673b99300ee0a3c629f4c25a05a693828ebcf', '/ahaldane/numpy/commit/2eaca1d23653bb7516cebe0c2de9edc052e3f89b', '/ahaldane/numpy/commit/492c1056eda7fe04081c19263485b164e46863ba', '/ahaldane/numpy/commit/490b4013a621197bd3cf7da4b258cee50d9cba39', '/ahaldane/numpy/commit/bf6017a42dae58f0354e7da70c24f3ded40d0410', '/jaimefrio/numpy/commit/61775f15f8c918b2fea94c985cbad6d1f734dc1b', '/daniel-perry/numpy/commit/0faf3899a0dc42fccaa714bb9cf538d0ec6b18e2']"
7260,"['/numpy/numpy/issues/7267', '/numpy/numpy/issues/7586']",[],['/numpy/numpy/pull/7260/commits/576b48f00f0fe2a97a7b4dfde2a707d39e8ac099']
7258,"['/numpy/numpy/issues/7284', '/numpy/numpy/issues/7297', '/numpy/numpy/issues/7709']",['/astropy/astropy/issues/4548'],"['/numpy/numpy/pull/7258/commits/25c23f1d956104a072a95355ffaa7a38b53710b7', '/numpy/numpy/pull/7258/commits/8556c5dcf623efa57d037b0b9685a81a896010d5', '/numpy/numpy/pull/7258/commits/fbeae17e5db78d5c7607bc21f16f6dcdb635c18e', '/numpy/numpy/pull/7258/commits/735174b88768999a2247f960669185978587408a', '/numpy/numpy/pull/7258/commits/e8302fd038147f4689ae021d3b5c1a02f2a8cd76', '/numpy/numpy/pull/7258/commits/542c88b8e10d4d7b9d80b31bb2f971b7e6d4cdb4']"
7254,"['/numpy/numpy/issues/6938', '/numpy/numpy/issues/7271', '/numpy/numpy/issues/7284']",[],['/numpy/numpy/pull/7254/commits/de44e0fb8cf67594227e9770dc8e6f94285cd486']
7252,[],[],"['/numpy/numpy/pull/7252/commits/942e74997b1a622548ff335ca309a89f39dcaa6a', '/numpy/numpy/pull/7252/commits/befb30994e5dc78bce05c4dc075da77a2232f7c0']"
7237,[],[],"['/numpy/numpy/pull/7237/commits/cb191fe28368fb465f6aa53e79ad32422ddb1978', '/numpy/numpy/pull/7237/commits/e99bf35680a9ab492f9fe107a23a5e2bce1c11dd']"
7224,"['/numpy/numpy/issues/6127', '/numpy/numpy/issues/7237', '/numpy/numpy/issues/7258', '/numpy/numpy/issues/7272', '/numpy/numpy/issues/7297']",[],"['/charris/numpy/commit/8f0acd9d944011ecaebbd74170b81c1754466d2b', '/charris/numpy/commit/cb191fe28368fb465f6aa53e79ad32422ddb1978', '/charris/numpy/commit/f1a56bb325111a54dfd1bf7ddaf788602063b05e', '/charris/numpy/commit/163837d3b08c7bdd7a77620e5c5158491a55ffe9', '/charris/numpy/commit/5a11296733acd383ded73ac43be4c53a09b94799', '/charris/numpy/commit/1d5193458bf34640c0016368501b368e177a6aef', '/numpy/numpy/commit/735174b88768999a2247f960669185978587408a', '/charris/numpy/commit/eff3ba45c9e45831b1fbac60273ed29b30920c33', '/jaimefrio/numpy/commit/3d56b57fac9293f5acb38201dc7291eb6c47abc9', '/daniel-perry/numpy/commit/8e411aac36b58137b4a77de84319e358628ec98c']"
7205,[],[],['/numpy/numpy/pull/7205/commits/cf3aeb76328ca99685aaf2fc116831facdbb49ff']
7204,[],[],['/numpy/numpy/pull/7204/commits/f5b0ce90e72760ac8fde2641995995a90760b70c']
7194,"['/numpy/numpy/issues/7164', '/numpy/numpy/issues/7187', '/numpy/numpy/issues/7218', '/numpy/numpy/issues/5580', '/numpy/numpy/issues/7148', '/numpy/numpy/issues/7178']",[],"['/numpy/numpy/pull/7194/commits/594efedc183089ae28bca3044b3aaa8cee3adc65', '/numpy/numpy/pull/7194/commits/8e46c6c86c66f422fa7b53714b81f872733c34d9']"
7187,"['/numpy/numpy/issues/7164', '/numpy/numpy/issues/7363']",['/matplotlib/matplotlib/issues/5950'],['/numpy/numpy/pull/7187/commits/b33432c15322a514054a8dce19e2b4e1897506fb']
7180,"['/numpy/numpy/issues/7181', '/numpy/numpy/issues/7205']",[],['/numpy/numpy/pull/7180/commits/e30d80266d476841e51d36432d1640f278a5fa05']
7178,"['/numpy/numpy/issues/7194', '/numpy/numpy/issues/7177']",[],['/numpy/numpy/pull/7178/commits/b03527ded99dd7f6e2c6dd85ca3fdd043398d8bc']
7175,['/numpy/numpy/issues/7757'],[],"['/numpy/numpy/pull/7175/commits/c4a990563b2c85747eb9cdccc5a783846d0071a0', '/rainwoodman/nbodykit/commit/b182787a46333aa3d8b8db0e8c4441642439ae6e']"
7166,[],['/scipy/scipy/issues/5808'],['/numpy/numpy/pull/7166/commits/d19507839b34452c8d555bfd5cd1c807175eb937']
7157,[],[],['/numpy/numpy/pull/7157/commits/0aa5219f9257573ec06daca2c2520b7fa3614c71']
7155,[],[],"['/numpy/numpy/pull/7155/commits/82c59d023871c9a59e2f543936910a5e18b12ed1', '/numpy/numpy/pull/7155/commits/332c4d17b527463ee634570de9de215d850f6903', '/numpy/numpy/pull/7155/commits/1e0ca168e97fbae37fe416a80c9ff0a30defd554']"
7154,[],[],['/numpy/numpy/pull/7154/commits/0cdccd216681daa654c2c5b9775b6fc7c692a015']
7153,[],[],['/numpy/numpy/pull/7153/commits/ec6b894fefec038ee7daa45c4d10babc837eed7a']
7152,[],[],['/numpy/numpy/pull/7152/commits/32ae04a43ccd7a3413deb1711796280f8fa69ba0']
7149,[],[],['/numpy/numpy/pull/7149/commits/94b361b024faada5e74e2a4063d2837a22cd1eeb']
7129,"['/numpy/numpy/issues/7125', '/numpy/numpy/issues/7137', '/numpy/numpy/issues/7163', '/numpy/numpy/issues/7166']",['/scipy/scipy/issues/5808'],"['/numpy/numpy/pull/7129/commits/9ec694b69a231a8de43032711c657d253edbed9d', '/charris/numpy/commit/d19507839b34452c8d555bfd5cd1c807175eb937']"
7127,['/numpy/numpy/issues/7131'],['/pypa/pip/issues/3219'],"['/charris/numpy/commit/6ae1ff280b3a6c115fe468c79c5cf4f16f998f89', '/numpy/numpy/commit/6770f985b3663338d023dd707d43a6a53f530668', '/charris/numpy/commit/754e9b2804f63f53de49e9e89e37ec073209da58', '/charris/numpy/commit/3c2d8bc280abe766b34f3c648f50454fde9f8696', '/charris/numpy/commit/7f5efd12b160f71ecd1a2f1daaaca48f9c490c07', '/charris/numpy/commit/dae1a38ab8488612e9dfb926d3a393824ceda40f', '/seberg/numpy/commit/7175aec1cd2f50e3746bc56a99058e6cc267080d', '/seberg/numpy/commit/c7e697917994ab037573e5e952a8ff3cadb88134', '/gfyoung/numpy/commit/73959d4049a372f07d2209b0d5e4f2ec5a13e001', '/gfyoung/numpy/commit/5790640850f6d02aada6918428726ffff4742973', '/jaimefrio/numpy/commit/399e3e865de5b259045e4c293df61aac2cb28464', '/jaimefrio/numpy/commit/e5cc4a055f5c8d3656f6335d80ea4b2a017e1f20', '/daniel-perry/numpy/commit/105b1714f3430dee01eebc8d412cbe7704382675', '/daniel-perry/numpy/commit/915afb4b47012cb2ee33aa425f8e0e55797b2b5e']"
7119,['/numpy/numpy/issues/7157'],[],"['/numpy/numpy/pull/7119/commits/bce84bb6fbfc7d26b209fb38247b64f7faeb739f', '/gfyoung/numpy/commit/0aa5219f9257573ec06daca2c2520b7fa3614c71']"
7116,['/numpy/numpy/issues/7172'],[],"['/numpy/numpy/pull/7116/commits/d3d2f8e92cd08bb64cc520cf714bc70fb31909ce', '/gfyoung/numpy/commit/c7fce41dfd04f6b86c9bab2cccc22f9d87a94bb6', '/gfyoung/numpy/commit/7810a636fd06513d245c8be8daf304589af1a879']"
7108,['/numpy/numpy/issues/7109'],[],[]
7095,[],[],['/numpy/numpy/pull/7095/commits/e3e00ba5edb8cf41b2210a0054b582694546919f']
7092,[],[],['/numpy/numpy/pull/7092/commits/f189e2adcdd05596a6f65b4097e2f12f9c0d9ce9']
7091,[],[],['/numpy/numpy/pull/7091/commits/8ff96f67a0b36079dd211d8a7cddb0262f489b33']
7089,[],[],['/numpy/numpy/pull/7089/commits/fb79e1811452c527420c9ca58794213293353e60']
7088,"['/numpy/numpy/issues/5626', '/numpy/numpy/issues/7098', '/numpy/numpy/issues/7575']",[],"['/numpy/numpy/pull/7088/commits/e77b7b98df233f72a9d50934a4bf5b93c163b482', '/numpy/numpy/pull/7088/commits/bc4a17ed89004ed63558a3e7f0bd035580777aa7', '/numpy/numpy/pull/7088/commits/43c6a89128347928c5fe26f67ba2a0a022f00822', '/numpy/numpy/pull/7088/commits/75d5b59bca181ee7e5ba872999014006c4b6c3f3']"
7078,[],[],[]
7061,"['/numpy/numpy/issues/7060', '/numpy/numpy/issues/7373']",[],['/numpy/numpy/pull/7061/commits/ccb7255a567d311f7bb4afa73e7742a46e62f8ae']
7060,['/numpy/numpy/issues/7061'],[],"['/charris/numpy/commit/5134447bd3457cd09b971b7dc03f23b048cc78ec', '/numpy/numpy/commit/25dd5e5f8ec9b09f4de37e7308eaf179bbb15dc2', '/jaimefrio/numpy/commit/46442a316f9107e379020f63613a0a7a1985a37d', '/daniel-perry/numpy/commit/6c41fc946789c9f992b4c7a5f99d978dc0b89251']"
7055,['/numpy/numpy/issues/6938'],[],['/numpy/numpy/pull/7055/commits/61f872265b67b313058a07533eaed88f4170ff2c']
7053,[],[],['/numpy/numpy/pull/7053/commits/d426ed91b41293f75c90e1795b72c017e8d435ef']
7031,['/numpy/numpy/issues/6699'],[],['/numpy/numpy/pull/7031/commits/8b8f4648cbef9c64152d6f1f95703a400b156d83']
7028,['/numpy/numpy/issues/7021'],[],['/numpy/numpy/pull/7028/commits/2fbc3f4f86b5b621853d3326a89fd565fd795f9b']
7022,[],['/matplotlib/matplotlib/issues/5950'],"['/numpy/numpy/pull/7022/commits/34c236939116c5ad75b79b1ccfbecb9c9157a165', '/numpy/numpy/pull/7022/commits/18aeffd93797df872539a9bd16efa4f67887f568']"
7021,[],[],[]
7019,"['/numpy/numpy/issues/7042', '/numpy/numpy/issues/7057']",[],"['/charris/numpy/commit/4103b58f58767e38024795c1ba48cace1c30e425', '/charris/numpy/commit/70f01cda1fe2e3c17c7b3ab638218ff65fbead7d', '/charris/numpy/commit/ae85a33e8f9be721361c8d5cb3f18eee8af30c44', '/gfyoung/numpy/commit/515f028fdf3b117e77b0b98214d7e6f22e577645', '/jaimefrio/numpy/commit/16051ef92a2f129cf993bbacb3d828063aecc736', '/daniel-perry/numpy/commit/c65bfb64becc95785d82cd4ce92defb5545c695f']"
7016,[],[],['/numpy/numpy/pull/7016/commits/544be6da1b572b4bcff0355bfdaa573887a60830']
7003,"['/numpy/numpy/issues/7000', '/numpy/numpy/issues/7208']",[],['/numpy/numpy/pull/7003/commits/9128ed5198cc8544406467a00824e5fe6791f090']
7000,"['/numpy/numpy/issues/7003', '/numpy/numpy/issues/7027']",[],['/numpy/numpy/pull/7000/commits/02bcbd7e99f7b73c2abcb2726f79ea01a6bba2da']
6976,['/numpy/numpy/issues/7173'],['/scipy/scipy/issues/5527'],['/numpy/numpy/pull/6976/commits/3af3753f8f518c8ea542511f8a117508b12e2802']
6975,"['/numpy/numpy/issues/6063', '/conda-forge/numpy-feedstock/issues/5', '/numpy/numpy/issues/7653', '/conda-forge/numpy-feedstock/issues/11']",[],['/numpy/numpy/pull/6975/commits/52ee0f2ac972522e538d9d66471bf473f00e3ee0']
6945,[],[],"['/numpy/numpy/pull/6945/commits/99d28b93aa3a93abc0a1b4f3b78f04459988d7dd', '/numpy/numpy/pull/6945/commits/f5dc97e8fa6667b96b8192948b5bb1e53f25ea24']"
6944,[],[],['/numpy/numpy/pull/6944/commits/c99f4d4f8db34b13cfa77b156c99e05bb4c2d39f']
6943,[],[],['/numpy/numpy/pull/6943/commits/40e47e06e741797efef60211c58e30ff82c7191f']
6942,['/numpy/numpy/issues/6945'],[],"['/numpy/numpy/pull/6942/commits/8c55f58b7fe75d24ea9535a9dd1dffc65c0eae49', '/numpy/numpy/pull/6942/commits/029b502bf4946b2b0943fed1ccbb6dadd7bcc394']"
6937,['/numpy/numpy/issues/6942'],[],[]
6925,[],[],"['/numpy/numpy/pull/6925/commits/00d7499212f26385fc8732ebc7828cdcf0cef514', '/numpy/numpy/pull/6925/commits/adbd6db171c4cb5864abeee078b8c62d0684a6ad']"
6924,['/numpy/numpy/issues/6922'],[],"['/numpy/numpy/pull/6924/commits/fe46c47a96e191b028823280fe3451a48d0fc18e', '/numpy/numpy/pull/6924/commits/bba8647dbf7098ffcf6df70b959b6079b5682e0c']"
6919,[],[],[]
6912,[],[],['/numpy/numpy/pull/6912/commits/01046460ddc1bef7aa5d3a6ce2e10202a3c954c5']
6906,[],[],"['/numpy/numpy/commit/a547d0e40c2b1b14b4448da51018bfccd4d55edb', '/kohr-h/numpy/commit/8ed025896da5760246225aa3b55b5207d9001f7b', '/gfyoung/numpy/commit/5d846c33ad5a06b73426d70785afd8dc08943f9e', '/jaimefrio/numpy/commit/c3b70d95e33cc42d07006f183116b2da5d7957b4', '/daniel-perry/numpy/commit/a8a7408f652c90bca59dfb3fad5cd321e355c7e5']"
6898,['/numpy/numpy/issues/6900'],[],[]
6893,[],[],['/numpy/numpy/pull/6893/commits/4f7a60538eb031092ab84816afa56b51ee84f8bd']
6882,['/numpy/numpy/issues/6893'],[],"['/charris/numpy/commit/4f7a60538eb031092ab84816afa56b51ee84f8bd', '/gfyoung/numpy/commit/b58620e595024ab14760102e88dd601467ec7b2d', '/jaimefrio/numpy/commit/69191159cf3df7e7b5e7bcb7d520c45e93a299f8', '/daniel-perry/numpy/commit/a8f4f11017ada53f022e90a53631fbe4b0a5e920']"
6881,[],[],[]
6880,[],[],['/numpy/numpy/pull/6880/commits/29a33301d7c90fb22e8ee6533195b0a7c203de91']
6864,[],[],"['/numpy/numpy/pull/6864/commits/0478394c9889eb044c065ac80c4a2afcbba607f5', '/numpy/numpy/pull/6864/commits/8d5ae8bf565d353f7685a3db5d641896f328cb86']"
6863,['/numpy/numpy/issues/6867'],[],"['/numpy/numpy/commit/8bc592fabf4a2b0bc76db996b1523330ba095be3', '/gfyoung/numpy/commit/b68b3b035322f3252bc2f977fbd23b6f39bef8b3', '/jaimefrio/numpy/commit/3aebc47f61ba7793536a3847485a8852043abc5f', '/daniel-perry/numpy/commit/7cc3e6826ab1eb5ee23cb90b16101fd740c92cfe']"
6852,"['/numpy/numpy/issues/6696', '/numpy/numpy/issues/6630']",[],"['/numpy/numpy/pull/6852/commits/efc2e68c153cdfa12bf87b89f6f5ed0d2073cc51', '/numpy/numpy/pull/6852/commits/d8967ceefe7afca7a260df3f744699d1512f6fd6']"
6850,[],[],['/numpy/numpy/pull/6850/commits/1b0911000c2be7846ce9b4300d0015eb3693cb11']
6843,[],[],['/numpy/numpy/pull/6843/commits/4ddc2a5850ac3d8a0514a6330ef7350022ee262b']
6840,[],[],['/numpy/numpy/pull/6840/commits/1376d43ccbee0a227be599736e320d7667def4d4']
6837,[],[],['/numpy/numpy/pull/6837/commits/293e930ad4be772ec07f2777527f1d211257c3b5']
6822,[],[],['/numpy/numpy/pull/6822/commits/f02a62a8eaa063fabc9d36b7fc9fc27982b6f5f3']
6819,['/numpy/numpy/issues/6807'],[],['/numpy/numpy/pull/6819/commits/bcc4334edaed9c72b1f81a07ff920a44e1a6ff13']
6815,[],[],['/numpy/numpy/pull/6815/commits/470647a368363769514b5c38825ae4daf3d7cadc']
6814,[],[],['/numpy/numpy/pull/6814/commits/470647a368363769514b5c38825ae4daf3d7cadc']
6813,"['/numpy/numpy/issues/6819', '/numpy/numpy/issues/6807']",[],['/numpy/numpy/pull/6813/commits/192bff5ea1b37359c45e4e54c4b14b402e368663']
6807,"['/numpy/numpy/issues/6813', '/numpy/numpy/issues/6817', '/numpy/numpy/issues/6819', '/numpy/numpy/issues/6826']",[],[]
6805,[],[],"['/jaimefrio/numpy/commit/3687de3fd1ede4e459c4244828ef0ccc72eb0ed9', '/numpy/numpy/commit/94a47c5294033c8078e4ab4bd61a7fec7f3458af', '/daniel-perry/numpy/commit/3febd03836dcff824ecebfbc86f1af54a883421b']"
6804,[],[],[]
6783,['/numpy/numpy/issues/6781'],[],['/numpy/numpy/pull/6783/commits/f5cdf4a77edace4ca11c9e67368906a983a11ac8']
6781,['/numpy/numpy/issues/6783'],[],['/charris/numpy/commit/f5cdf4a77edace4ca11c9e67368906a983a11ac8']
6774,[],[],['/numpy/numpy/pull/6774/commits/8e9c91ca962b1cb76c392983740300691a37c3cd']
