number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
1347,issue,numpy-gitbot,2012-10-19T19:26:27Z,,close,[],2,1,['numpy-gitbot']
1346,issue,numpy-gitbot,2012-10-19T19:26:25Z,,close,['#7593'],18,1,['numpy-gitbot']
1345,issue,numpy-gitbot,2012-10-19T19:26:20Z,,close,[],4,1,['numpy-gitbot']
1344,issue,numpy-gitbot,2012-10-19T19:26:17Z,,close,[],2,1,['numpy-gitbot']
1343,issue,numpy-gitbot,2012-10-19T19:26:15Z,,close,[],5,1,['numpy-gitbot']
1342,issue,numpy-gitbot,2012-10-19T19:26:10Z,,close,[],4,1,['numpy-gitbot']
1341,issue,numpy-gitbot,2012-10-19T19:26:08Z,,close,[],3,1,['numpy-gitbot']
1340,issue,numpy-gitbot,2012-10-19T19:26:05Z,,close,[],2,1,['numpy-gitbot']
1338,issue,charris,2014-02-20T00:06:33Z,,close,[],8,3,"['numpy-gitbot', 'charris', 'rgommers']"
1336,issue,numpy-gitbot,2012-10-19T19:25:54Z,,close,[],3,1,['numpy-gitbot']
1335,issue,numpy-gitbot,2012-10-19T19:25:52Z,,close,[],1,1,['numpy-gitbot']
1334,issue,numpy-gitbot,2012-10-19T19:25:50Z,,close,[],10,1,['numpy-gitbot']
1333,issue,numpy-gitbot,2012-10-19T19:25:46Z,,close,[],2,1,['numpy-gitbot']
1331,issue,numpy-gitbot,2012-10-19T19:25:42Z,,close,[],4,1,['numpy-gitbot']
1330,issue,numpy-gitbot,2012-10-19T19:25:39Z,,close,[],3,1,['numpy-gitbot']
1329,issue,numpy-gitbot,2012-10-19T19:25:37Z,,close,[],5,1,['numpy-gitbot']
1328,issue,numpy-gitbot,2012-10-19T19:25:35Z,,close,[],5,1,['numpy-gitbot']
1326,issue,numpy-gitbot,2012-10-19T19:25:30Z,,close,[],9,1,['numpy-gitbot']
1324,issue,numpy-gitbot,2012-10-19T19:25:22Z,,close,[],2,1,['numpy-gitbot']
1321,issue,numpy-gitbot,2012-10-19T19:25:15Z,,close,[],6,1,['numpy-gitbot']
1319,issue,numpy-gitbot,2012-10-19T19:25:08Z,,close,[],9,1,['numpy-gitbot']
1317,issue,numpy-gitbot,2012-10-19T19:25:00Z,,close,[],8,1,['numpy-gitbot']
1314,issue,numpy-gitbot,2012-10-19T19:24:49Z,,close,[],2,1,['numpy-gitbot']
1313,issue,numpy-gitbot,2012-10-19T19:24:46Z,,close,[],3,1,['numpy-gitbot']
1312,issue,numpy-gitbot,2012-10-19T19:24:43Z,,close,[],3,1,['numpy-gitbot']
1311,issue,numpy-gitbot,2012-10-19T19:24:41Z,,close,[],2,1,['numpy-gitbot']
1310,issue,numpy-gitbot,2012-10-19T19:24:38Z,,close,[],2,1,['numpy-gitbot']
1309,issue,numpy-gitbot,2012-10-19T19:24:36Z,,close,[],3,1,['numpy-gitbot']
1308,issue,numpy-gitbot,2012-10-19T19:24:33Z,,close,[],5,1,['numpy-gitbot']
1306,issue,numpy-gitbot,2012-10-19T19:24:27Z,,close,[],8,1,['numpy-gitbot']
1305,issue,numpy-gitbot,2012-10-19T19:24:23Z,,close,[],12,1,['numpy-gitbot']
1304,issue,numpy-gitbot,2012-10-19T19:24:17Z,,close,[],5,1,['numpy-gitbot']
1303,issue,numpy-gitbot,2012-10-19T19:24:14Z,,close,[],1,1,['numpy-gitbot']
1302,issue,numpy-gitbot,2012-10-19T19:24:12Z,,close,[],3,1,['numpy-gitbot']
1301,issue,numpy-gitbot,2012-10-19T19:24:09Z,,close,[],2,1,['numpy-gitbot']
1300,issue,numpy-gitbot,2012-10-19T19:24:07Z,,close,[],5,1,['numpy-gitbot']
1298,issue,numpy-gitbot,2012-10-19T19:24:01Z,,close,[],3,1,['numpy-gitbot']
1297,issue,numpy-gitbot,2012-10-19T19:23:59Z,,close,[],2,1,['numpy-gitbot']
1296,issue,numpy-gitbot,2012-10-19T19:23:57Z,,close,['#7459'],12,1,['numpy-gitbot']
1295,issue,numpy-gitbot,2012-10-19T19:23:52Z,,close,[],2,1,['numpy-gitbot']
1294,issue,numpy-gitbot,2012-10-19T19:23:50Z,,close,[],4,1,['numpy-gitbot']
1291,issue,numpy-gitbot,2012-10-19T19:23:42Z,,close,[],4,1,['numpy-gitbot']
1290,issue,numpy-gitbot,2012-10-19T19:23:40Z,,close,[],3,1,['numpy-gitbot']
1289,issue,numpy-gitbot,2012-10-19T19:23:36Z,,close,[],3,1,['numpy-gitbot']
1288,issue,numpy-gitbot,2012-10-19T19:23:34Z,,close,[],3,1,['numpy-gitbot']
1287,issue,numpy-gitbot,2012-10-19T19:23:32Z,,close,[],1,1,['numpy-gitbot']
1286,issue,numpy-gitbot,2012-10-19T19:23:30Z,,close,[],2,1,['numpy-gitbot']
1285,issue,numpy-gitbot,2012-10-19T19:23:28Z,,close,[],3,1,['numpy-gitbot']
1284,issue,numpy-gitbot,2012-10-19T19:23:26Z,,close,[],7,1,['numpy-gitbot']
1283,issue,numpy-gitbot,2012-10-19T19:23:23Z,,close,[],2,1,['numpy-gitbot']
1282,issue,numpy-gitbot,2012-10-19T19:23:20Z,,close,[],2,1,['numpy-gitbot']
1281,issue,numpy-gitbot,2012-10-19T19:23:19Z,,close,[],2,1,['numpy-gitbot']
1280,issue,numpy-gitbot,2012-10-19T19:23:17Z,,close,[],2,1,['numpy-gitbot']
1278,issue,numpy-gitbot,2012-10-19T19:23:12Z,,close,[],2,1,['numpy-gitbot']
1277,issue,numpy-gitbot,2012-10-19T19:23:10Z,,close,[],2,1,['numpy-gitbot']
1276,issue,numpy-gitbot,2012-10-19T19:23:08Z,,close,[],2,1,['numpy-gitbot']
1275,issue,numpy-gitbot,2012-10-19T19:23:06Z,,close,[],3,1,['numpy-gitbot']
1274,issue,numpy-gitbot,2012-10-19T19:23:04Z,,close,[],5,1,['numpy-gitbot']
1273,issue,seberg,2014-02-10T22:22:21Z,,close,[],5,2,"['numpy-gitbot', 'seberg']"
1272,issue,numpy-gitbot,2012-10-19T19:23:00Z,,close,[],9,1,['numpy-gitbot']
1271,issue,charris,2014-02-15T19:41:52Z,,close,[],11,2,"['numpy-gitbot', 'charris']"
1270,issue,numpy-gitbot,2012-10-19T19:22:53Z,,close,[],3,1,['numpy-gitbot']
1269,issue,numpy-gitbot,2012-10-19T19:22:51Z,,close,[],7,1,['numpy-gitbot']
1268,issue,numpy-gitbot,2012-10-19T19:22:47Z,,close,[],3,1,['numpy-gitbot']
1267,issue,numpy-gitbot,2012-10-19T19:22:45Z,,close,[],3,1,['numpy-gitbot']
1265,issue,numpy-gitbot,2012-10-19T19:22:41Z,,close,[],4,1,['numpy-gitbot']
1263,issue,numpy-gitbot,2012-10-19T19:22:37Z,,close,[],2,1,['numpy-gitbot']
1260,issue,numpy-gitbot,2012-10-19T19:22:30Z,,close,[],3,1,['numpy-gitbot']
1259,issue,numpy-gitbot,2012-10-19T19:22:28Z,,close,[],4,1,['numpy-gitbot']
1258,issue,numpy-gitbot,2012-10-19T19:22:26Z,,close,[],5,1,['numpy-gitbot']
1257,issue,charris,2014-02-18T14:47:07Z,,close,[],6,3,"['numpy-gitbot', 'charris', 'seberg']"
1256,issue,numpy-gitbot,2012-10-19T19:22:19Z,,close,[],3,1,['numpy-gitbot']
1255,issue,numpy-gitbot,2012-10-19T19:22:17Z,,close,[],2,1,['numpy-gitbot']
1254,issue,numpy-gitbot,2012-10-19T19:22:16Z,,close,[],2,1,['numpy-gitbot']
1252,issue,numpy-gitbot,2012-10-19T19:22:09Z,,close,[],7,1,['numpy-gitbot']
1251,issue,numpy-gitbot,2012-10-19T19:22:04Z,,close,[],5,1,['numpy-gitbot']
1250,issue,numpy-gitbot,2012-10-19T19:22:01Z,,close,[],2,1,['numpy-gitbot']
1249,issue,numpy-gitbot,2012-10-19T19:21:59Z,,close,[],1,1,['numpy-gitbot']
1248,issue,numpy-gitbot,2012-10-19T19:21:57Z,,close,[],3,1,['numpy-gitbot']
1247,issue,numpy-gitbot,2012-10-19T19:21:55Z,,close,[],7,1,['numpy-gitbot']
1246,issue,numpy-gitbot,2012-10-19T19:21:52Z,,close,[],2,1,['numpy-gitbot']
1245,issue,numpy-gitbot,2012-10-19T19:21:50Z,,close,[],11,1,['numpy-gitbot']
1244,issue,numpy-gitbot,2012-10-19T19:21:46Z,,close,[],3,1,['numpy-gitbot']
1243,issue,numpy-gitbot,2012-10-19T19:21:44Z,,close,[],2,1,['numpy-gitbot']
1242,issue,numpy-gitbot,2012-10-19T19:21:42Z,,close,[],9,1,['numpy-gitbot']
1241,issue,numpy-gitbot,2012-10-19T19:21:38Z,,close,[],10,1,['numpy-gitbot']
1240,issue,numpy-gitbot,2012-10-19T19:21:33Z,,close,[],3,1,['numpy-gitbot']
1239,issue,numpy-gitbot,2012-10-19T19:21:31Z,,close,[],10,1,['numpy-gitbot']
1238,issue,numpy-gitbot,2012-10-19T19:21:27Z,,close,[],7,1,['numpy-gitbot']
1237,issue,numpy-gitbot,2012-10-19T19:21:22Z,,close,[],3,1,['numpy-gitbot']
1236,issue,numpy-gitbot,2012-10-19T19:21:20Z,,close,[],14,1,['numpy-gitbot']
1235,issue,numpy-gitbot,2012-10-19T19:21:14Z,,close,[],3,1,['numpy-gitbot']
1233,issue,numpy-gitbot,2012-10-19T19:21:08Z,,close,[],3,1,['numpy-gitbot']
1232,issue,numpy-gitbot,2012-10-19T19:21:06Z,,close,[],4,1,['numpy-gitbot']
1231,issue,numpy-gitbot,2012-10-19T19:21:03Z,,close,[],14,1,['numpy-gitbot']
1230,issue,numpy-gitbot,2012-10-19T19:20:58Z,,close,[],6,1,['numpy-gitbot']
1229,issue,numpy-gitbot,2012-10-19T19:20:55Z,,close,[],2,1,['numpy-gitbot']
1228,issue,numpy-gitbot,2012-10-19T19:20:53Z,,close,[],13,1,['numpy-gitbot']
1227,issue,numpy-gitbot,2012-10-19T19:20:48Z,,close,[],13,1,['numpy-gitbot']
1226,issue,numpy-gitbot,2012-10-19T19:20:42Z,,close,[],6,1,['numpy-gitbot']
1225,issue,numpy-gitbot,2012-10-19T19:20:39Z,,close,[],17,1,['numpy-gitbot']
1223,issue,numpy-gitbot,2012-10-19T19:20:30Z,,close,[],1,1,['numpy-gitbot']
1222,issue,numpy-gitbot,2012-10-19T19:20:28Z,,close,[],2,1,['numpy-gitbot']
1221,issue,numpy-gitbot,2012-10-19T19:20:26Z,,close,[],6,1,['numpy-gitbot']
1219,issue,numpy-gitbot,2012-10-22T14:31:27Z,,close,[],3,1,['numpy-gitbot']
1218,issue,numpy-gitbot,2012-10-19T19:00:32Z,,close,[],4,1,['numpy-gitbot']
1216,issue,numpy-gitbot,2012-10-19T19:00:20Z,,close,[],4,1,['numpy-gitbot']
1215,issue,numpy-gitbot,2012-10-19T19:00:16Z,,close,[],2,1,['numpy-gitbot']
1214,issue,numpy-gitbot,2012-10-19T19:00:14Z,,close,[],2,1,['numpy-gitbot']
1213,issue,numpy-gitbot,2012-10-19T19:00:12Z,,close,[],3,1,['numpy-gitbot']
1212,issue,numpy-gitbot,2012-10-19T19:00:10Z,,close,[],5,1,['numpy-gitbot']
1211,issue,numpy-gitbot,2012-10-19T19:00:07Z,,close,[],2,1,['numpy-gitbot']
1210,issue,numpy-gitbot,2012-10-19T19:00:04Z,,close,[],4,1,['numpy-gitbot']
1209,issue,numpy-gitbot,2012-10-19T19:00:00Z,,close,[],4,1,['numpy-gitbot']
1207,issue,numpy-gitbot,2012-10-19T18:59:56Z,,close,[],2,1,['numpy-gitbot']
1205,issue,numpy-gitbot,2012-10-19T18:59:52Z,,close,[],6,1,['numpy-gitbot']
1204,issue,numpy-gitbot,2012-10-19T18:59:49Z,,close,[],2,1,['numpy-gitbot']
1203,issue,numpy-gitbot,2012-10-19T18:59:47Z,,close,[],11,1,['numpy-gitbot']
1202,issue,numpy-gitbot,2012-10-19T18:59:43Z,,close,[],2,1,['numpy-gitbot']
1201,issue,numpy-gitbot,2012-10-19T18:59:41Z,,close,[],7,1,['numpy-gitbot']
1200,issue,numpy-gitbot,2012-10-19T18:59:37Z,,close,[],2,1,['numpy-gitbot']
1198,issue,numpy-gitbot,2012-10-19T18:59:31Z,,close,[],3,1,['numpy-gitbot']
1197,issue,numpy-gitbot,2012-10-19T18:59:28Z,,close,[],3,1,['numpy-gitbot']
1196,issue,numpy-gitbot,2012-10-19T18:59:26Z,,close,[],8,1,['numpy-gitbot']
1195,issue,numpy-gitbot,2012-10-19T18:59:22Z,,close,[],4,1,['numpy-gitbot']
1194,issue,numpy-gitbot,2012-10-19T18:59:20Z,,close,[],10,1,['numpy-gitbot']
1192,issue,numpy-gitbot,2012-10-19T18:59:13Z,,close,[],4,1,['numpy-gitbot']
1190,issue,numpy-gitbot,2012-10-19T18:59:08Z,,close,[],3,1,['numpy-gitbot']
1188,issue,numpy-gitbot,2012-10-19T18:59:03Z,,close,[],4,1,['numpy-gitbot']
1187,issue,numpy-gitbot,2012-10-19T18:59:00Z,,close,[],3,1,['numpy-gitbot']
1186,issue,numpy-gitbot,2012-10-19T18:58:58Z,,close,[],4,1,['numpy-gitbot']
1185,issue,numpy-gitbot,2012-10-19T18:58:55Z,,close,[],4,1,['numpy-gitbot']
1181,issue,numpy-gitbot,2012-10-19T18:58:46Z,,close,[],2,1,['numpy-gitbot']
1180,issue,numpy-gitbot,2012-10-19T18:58:44Z,,close,[],11,1,['numpy-gitbot']
1179,issue,numpy-gitbot,2012-10-19T18:58:40Z,,close,[],5,1,['numpy-gitbot']
1178,issue,numpy-gitbot,2012-10-19T18:58:37Z,,close,[],2,1,['numpy-gitbot']
1176,issue,numpy-gitbot,2012-10-19T18:58:33Z,,close,[],2,1,['numpy-gitbot']
1175,issue,numpy-gitbot,2012-10-19T18:58:31Z,,close,[],4,1,['numpy-gitbot']
1174,issue,numpy-gitbot,2012-10-19T18:58:29Z,,close,[],3,1,['numpy-gitbot']
1173,issue,numpy-gitbot,2012-10-19T18:58:26Z,,close,[],4,1,['numpy-gitbot']
1172,issue,numpy-gitbot,2012-10-19T18:58:24Z,,close,[],3,1,['numpy-gitbot']
1171,issue,numpy-gitbot,2012-10-19T18:58:22Z,,close,['#6809'],7,1,['numpy-gitbot']
1170,issue,numpy-gitbot,2012-10-19T18:58:18Z,,close,['#7000'],7,1,['numpy-gitbot']
1168,issue,numpy-gitbot,2012-10-19T18:58:10Z,,close,[],8,1,['numpy-gitbot']
1167,issue,numpy-gitbot,2012-10-19T18:58:07Z,,close,[],2,1,['numpy-gitbot']
1164,issue,numpy-gitbot,2012-10-19T18:58:00Z,,close,[],10,1,['numpy-gitbot']
1162,issue,numpy-gitbot,2012-10-19T18:57:53Z,,close,[],3,1,['numpy-gitbot']
1161,issue,numpy-gitbot,2012-10-19T18:57:51Z,,close,[],2,1,['numpy-gitbot']
1160,issue,numpy-gitbot,2012-10-19T18:57:49Z,,close,[],14,1,['numpy-gitbot']
1159,issue,numpy-gitbot,2012-10-19T18:57:44Z,,close,[],5,1,['numpy-gitbot']
1158,issue,numpy-gitbot,2012-10-19T18:57:41Z,,close,[],2,1,['numpy-gitbot']
1157,issue,numpy-gitbot,2012-10-19T18:57:39Z,,close,[],4,1,['numpy-gitbot']
1155,issue,numpy-gitbot,2012-10-19T18:57:32Z,,close,[],8,1,['numpy-gitbot']
1154,issue,numpy-gitbot,2012-10-19T18:57:28Z,,close,[],3,1,['numpy-gitbot']
1153,issue,numpy-gitbot,2012-10-19T18:57:26Z,,close,[],6,1,['numpy-gitbot']
1152,issue,numpy-gitbot,2012-10-19T18:57:23Z,,close,[],3,1,['numpy-gitbot']
1151,issue,numpy-gitbot,2012-10-19T18:57:20Z,,close,[],5,1,['numpy-gitbot']
1150,issue,numpy-gitbot,2012-10-19T18:57:18Z,,close,[],3,1,['numpy-gitbot']
1149,issue,numpy-gitbot,2012-10-19T18:57:15Z,,close,[],33,1,['numpy-gitbot']
1148,issue,numpy-gitbot,2012-10-19T18:57:05Z,,close,[],5,1,['numpy-gitbot']
1147,issue,numpy-gitbot,2012-10-19T18:57:02Z,,close,[],5,1,['numpy-gitbot']
1146,issue,numpy-gitbot,2012-10-19T18:56:59Z,,close,[],3,1,['numpy-gitbot']
1144,issue,numpy-gitbot,2012-10-19T18:56:53Z,,close,[],3,1,['numpy-gitbot']
1143,issue,numpy-gitbot,2012-10-19T18:56:51Z,,close,[],3,1,['numpy-gitbot']
1142,issue,numpy-gitbot,2012-10-19T18:56:49Z,,close,[],2,1,['numpy-gitbot']
1141,issue,numpy-gitbot,2012-10-19T18:56:47Z,,close,[],3,1,['numpy-gitbot']
1140,issue,numpy-gitbot,2012-10-19T18:56:45Z,,close,[],1,1,['numpy-gitbot']
1139,issue,numpy-gitbot,2012-10-19T18:56:43Z,,close,[],3,1,['numpy-gitbot']
1138,issue,numpy-gitbot,2012-10-19T18:56:41Z,,close,[],2,1,['numpy-gitbot']
1137,issue,numpy-gitbot,2012-10-19T18:56:39Z,,close,[],7,1,['numpy-gitbot']
1136,issue,numpy-gitbot,2012-10-19T18:56:35Z,,close,[],2,1,['numpy-gitbot']
1135,issue,numpy-gitbot,2012-10-19T18:56:33Z,,close,[],3,1,['numpy-gitbot']
1134,issue,numpy-gitbot,2012-10-19T18:56:30Z,,close,[],8,1,['numpy-gitbot']
1133,issue,numpy-gitbot,2012-10-19T18:56:27Z,,close,[],2,1,['numpy-gitbot']
1132,issue,numpy-gitbot,2012-10-19T18:56:25Z,,close,[],3,1,['numpy-gitbot']
1130,issue,numpy-gitbot,2012-10-19T18:56:14Z,,close,[],4,1,['numpy-gitbot']
1129,issue,numpy-gitbot,2012-10-19T18:56:10Z,,close,[],6,1,['numpy-gitbot']
1128,issue,numpy-gitbot,2012-10-19T18:56:04Z,,close,[],2,1,['numpy-gitbot']
1126,issue,numpy-gitbot,2012-10-19T18:56:00Z,,close,[],2,1,['numpy-gitbot']
1124,issue,numpy-gitbot,2012-10-19T18:55:55Z,,close,[],7,1,['numpy-gitbot']
1123,issue,numpy-gitbot,2012-10-19T18:55:52Z,,close,[],4,1,['numpy-gitbot']
1122,issue,numpy-gitbot,2012-10-19T18:55:49Z,,close,[],2,1,['numpy-gitbot']
1121,issue,numpy-gitbot,2012-10-19T18:55:47Z,,close,[],2,1,['numpy-gitbot']
1119,issue,numpy-gitbot,2012-10-19T18:55:43Z,,close,[],5,1,['numpy-gitbot']
1118,issue,numpy-gitbot,2012-10-19T18:55:40Z,,close,[],3,1,['numpy-gitbot']
1117,issue,numpy-gitbot,2012-10-19T18:55:37Z,,close,[],4,1,['numpy-gitbot']
1116,issue,numpy-gitbot,2012-10-19T18:55:34Z,,close,[],6,1,['numpy-gitbot']
1115,issue,numpy-gitbot,2012-10-19T18:55:31Z,,close,[],6,1,['numpy-gitbot']
1114,issue,numpy-gitbot,2012-10-19T18:55:22Z,,close,[],3,1,['numpy-gitbot']
1113,issue,numpy-gitbot,2012-10-19T18:55:20Z,,close,[],3,1,['numpy-gitbot']
1112,issue,numpy-gitbot,2012-10-19T18:55:18Z,,close,[],4,1,['numpy-gitbot']
1111,issue,numpy-gitbot,2012-10-19T18:55:15Z,,close,[],2,1,['numpy-gitbot']
1110,issue,charris,2014-02-18T13:24:09Z,,close,[],9,2,"['numpy-gitbot', 'charris']"
1109,issue,numpy-gitbot,2012-10-19T18:55:10Z,,close,[],1,1,['numpy-gitbot']
1108,issue,numpy-gitbot,2012-10-19T18:55:08Z,,close,[],5,1,['numpy-gitbot']
1107,issue,numpy-gitbot,2012-10-19T18:55:04Z,,close,[],4,1,['numpy-gitbot']
1106,issue,numpy-gitbot,2012-10-19T18:55:01Z,,close,[],3,1,['numpy-gitbot']
1105,issue,numpy-gitbot,2012-10-19T18:54:59Z,,close,[],5,1,['numpy-gitbot']
1104,issue,numpy-gitbot,2012-10-19T18:54:56Z,,close,[],8,1,['numpy-gitbot']
1103,issue,numpy-gitbot,2012-10-19T18:54:52Z,,close,[],3,1,['numpy-gitbot']
1101,issue,numpy-gitbot,2012-10-19T18:54:47Z,,close,[],3,1,['numpy-gitbot']
1099,issue,numpy-gitbot,2012-10-19T18:54:40Z,,close,[],15,1,['numpy-gitbot']
1098,issue,numpy-gitbot,2012-10-19T18:54:33Z,,close,[],4,1,['numpy-gitbot']
1095,issue,numpy-gitbot,2012-10-19T18:54:26Z,,close,[],4,1,['numpy-gitbot']
1094,issue,numpy-gitbot,2012-10-19T18:54:23Z,,close,[],3,1,['numpy-gitbot']
1093,issue,numpy-gitbot,2012-10-19T18:54:20Z,,close,[],2,1,['numpy-gitbot']
1092,issue,numpy-gitbot,2012-10-19T18:54:18Z,,close,[],10,1,['numpy-gitbot']
1091,issue,numpy-gitbot,2012-10-19T18:54:12Z,,close,[],2,1,['numpy-gitbot']
1090,issue,numpy-gitbot,2012-10-19T18:54:10Z,,close,[],2,1,['numpy-gitbot']
1089,issue,numpy-gitbot,2012-10-19T18:54:07Z,,close,[],4,1,['numpy-gitbot']
1088,issue,numpy-gitbot,2012-10-19T18:54:04Z,,close,[],2,1,['numpy-gitbot']
1086,issue,numpy-gitbot,2012-10-19T18:54:00Z,,close,[],2,1,['numpy-gitbot']
1085,issue,numpy-gitbot,2012-10-19T18:53:58Z,,close,[],4,1,['numpy-gitbot']
1084,issue,numpy-gitbot,2012-10-19T18:53:56Z,,close,[],6,1,['numpy-gitbot']
1083,issue,numpy-gitbot,2012-10-19T18:53:53Z,,close,[],3,1,['numpy-gitbot']
1082,issue,numpy-gitbot,2012-10-19T18:53:51Z,,close,[],2,1,['numpy-gitbot']
1081,issue,numpy-gitbot,2012-10-19T18:53:49Z,,close,[],4,1,['numpy-gitbot']
1080,issue,numpy-gitbot,2012-10-19T18:53:47Z,,close,[],5,1,['numpy-gitbot']
1079,issue,numpy-gitbot,2012-10-19T18:53:44Z,,close,[],2,1,['numpy-gitbot']
1078,issue,numpy-gitbot,2012-10-19T18:53:42Z,,close,[],2,1,['numpy-gitbot']
1077,issue,numpy-gitbot,2012-10-19T18:53:40Z,,close,[],4,1,['numpy-gitbot']
1075,issue,numpy-gitbot,2012-10-19T18:53:34Z,,close,[],1,1,['numpy-gitbot']
1074,issue,numpy-gitbot,2012-10-19T18:53:32Z,,close,[],3,1,['numpy-gitbot']
1073,issue,numpy-gitbot,2012-10-19T18:53:30Z,,close,[],1,1,['numpy-gitbot']
1072,issue,numpy-gitbot,2012-10-19T18:53:29Z,,close,[],3,1,['numpy-gitbot']
1071,issue,numpy-gitbot,2012-10-19T18:53:27Z,,close,"['#3198', '#4278']",2,1,['numpy-gitbot']
1070,issue,numpy-gitbot,2012-10-19T18:53:25Z,,close,[],5,1,['numpy-gitbot']
1069,issue,numpy-gitbot,2012-10-19T18:53:22Z,,close,[],2,1,['numpy-gitbot']
1068,issue,numpy-gitbot,2012-10-19T18:53:20Z,,close,[],7,1,['numpy-gitbot']
1067,issue,numpy-gitbot,2012-10-19T18:53:17Z,,close,[],5,1,['numpy-gitbot']
1065,issue,numpy-gitbot,2012-10-19T18:53:12Z,,close,[],2,1,['numpy-gitbot']
1064,issue,numpy-gitbot,2012-10-19T18:53:10Z,,close,[],17,1,['numpy-gitbot']
1063,issue,numpy-gitbot,2012-10-19T18:53:04Z,,close,[],3,1,['numpy-gitbot']
1062,issue,numpy-gitbot,2012-10-19T18:53:02Z,,close,[],4,1,['numpy-gitbot']
1061,issue,numpy-gitbot,2012-10-19T18:52:59Z,,close,[],5,1,['numpy-gitbot']
1057,issue,numpy-gitbot,2012-10-19T18:52:50Z,,close,[],3,1,['numpy-gitbot']
1056,issue,numpy-gitbot,2012-10-19T18:52:47Z,,close,[],3,1,['numpy-gitbot']
1055,issue,numpy-gitbot,2012-10-19T18:52:45Z,,close,[],3,1,['numpy-gitbot']
1054,issue,numpy-gitbot,2012-10-19T18:52:42Z,,close,[],6,1,['numpy-gitbot']
1053,issue,numpy-gitbot,2012-10-19T18:52:37Z,,close,[],5,1,['numpy-gitbot']
1052,issue,numpy-gitbot,2012-10-19T18:52:34Z,,close,[],5,1,['numpy-gitbot']
1051,issue,numpy-gitbot,2012-10-19T18:52:31Z,,close,[],2,1,['numpy-gitbot']
1050,issue,numpy-gitbot,2012-10-19T18:52:28Z,,close,[],2,1,['numpy-gitbot']
1048,issue,numpy-gitbot,2012-10-19T18:52:23Z,,close,[],17,1,['numpy-gitbot']
1047,issue,numpy-gitbot,2012-10-19T18:52:16Z,,close,[],2,1,['numpy-gitbot']
1046,issue,numpy-gitbot,2012-10-19T18:52:14Z,,close,[],1,1,['numpy-gitbot']
1044,issue,numpy-gitbot,2012-10-19T18:52:11Z,,close,[],2,1,['numpy-gitbot']
1043,issue,numpy-gitbot,2012-10-19T18:52:09Z,,close,[],5,1,['numpy-gitbot']
1042,issue,numpy-gitbot,2012-10-19T18:52:06Z,,close,[],1,1,['numpy-gitbot']
1041,issue,numpy-gitbot,2012-10-19T18:52:05Z,,close,[],1,1,['numpy-gitbot']
1038,issue,charris,2014-02-17T18:20:35Z,,close,[],10,2,"['numpy-gitbot', 'charris']"
1037,issue,numpy-gitbot,2012-10-19T18:51:55Z,,close,[],2,1,['numpy-gitbot']
1036,issue,numpy-gitbot,2012-10-19T18:51:53Z,,close,[],5,1,['numpy-gitbot']
1034,issue,numpy-gitbot,2012-10-19T18:51:38Z,,close,[],5,1,['numpy-gitbot']
1033,issue,numpy-gitbot,2012-10-19T18:51:35Z,,close,[],2,1,['numpy-gitbot']
1031,issue,numpy-gitbot,2012-10-19T18:51:30Z,,close,[],3,1,['numpy-gitbot']
1030,issue,numpy-gitbot,2012-10-19T18:51:27Z,,close,[],13,1,['numpy-gitbot']
1029,issue,numpy-gitbot,2012-10-19T18:51:22Z,,close,[],5,1,['numpy-gitbot']
1028,issue,numpy-gitbot,2012-10-19T18:51:20Z,,close,[],4,1,['numpy-gitbot']
1025,issue,numpy-gitbot,2012-10-19T18:51:10Z,,close,[],2,1,['numpy-gitbot']
1022,issue,numpy-gitbot,2012-10-19T18:51:01Z,,close,[],6,1,['numpy-gitbot']
1021,issue,numpy-gitbot,2012-10-19T18:50:58Z,,close,[],3,1,['numpy-gitbot']
1020,issue,numpy-gitbot,2012-10-19T18:50:56Z,,close,[],4,1,['numpy-gitbot']
1016,issue,numpy-gitbot,2012-10-19T18:50:46Z,,close,[],5,1,['numpy-gitbot']
1015,issue,numpy-gitbot,2012-10-19T18:50:43Z,,close,[],9,1,['numpy-gitbot']
1014,issue,numpy-gitbot,2012-10-19T18:50:39Z,,close,[],9,1,['numpy-gitbot']
1012,issue,numpy-gitbot,2012-10-19T18:50:32Z,,close,[],2,1,['numpy-gitbot']
1011,issue,numpy-gitbot,2012-10-19T18:50:29Z,,close,[],7,1,['numpy-gitbot']
1010,issue,numpy-gitbot,2012-10-19T18:50:26Z,,close,[],6,1,['numpy-gitbot']
1008,issue,numpy-gitbot,2012-10-19T18:50:21Z,,close,[],6,1,['numpy-gitbot']
1007,issue,numpy-gitbot,2012-10-19T18:50:18Z,,close,[],3,1,['numpy-gitbot']
1006,issue,numpy-gitbot,2012-10-19T18:50:16Z,,close,[],2,1,['numpy-gitbot']
1005,issue,numpy-gitbot,2012-10-19T18:50:14Z,,close,[],2,1,['numpy-gitbot']
1004,issue,numpy-gitbot,2012-10-19T18:50:12Z,,close,[],2,1,['numpy-gitbot']
1003,issue,numpy-gitbot,2012-10-19T18:50:10Z,,close,[],4,1,['numpy-gitbot']
1002,issue,numpy-gitbot,2012-10-19T18:50:08Z,,close,[],4,1,['numpy-gitbot']
999,issue,numpy-gitbot,2012-10-19T18:49:56Z,,close,[],3,1,['numpy-gitbot']
997,issue,numpy-gitbot,2012-10-19T18:49:51Z,,close,[],3,1,['numpy-gitbot']
